This is a job step 14


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 14 clusters

Given    Inferred Clusters                                                                                    Number of
 Pop       1      2      3      4      5      6      7      8      9     10     11     12     13     14      Individuals
7960 NS-smE07X44    (0)   132 :  0.019 0.022 0.009 0.011 0.614 0.029 0.028 0.023 0.031 0.080 0.019 0.034 0.067 0.011 
7961 NS-smE07X45    (0)   132 :  0.023 0.033 0.035 0.030 0.088 0.026 0.019 0.015 0.168 0.446 0.008 0.010 0.090 0.010 
7962 NS-smE07X46    (0)   132 :  0.006 0.014 0.018 0.030 0.801 0.022 0.008 0.008 0.012 0.025 0.007 0.013 0.030 0.007 
7963 NS-smE07X47    (0)   132 :  0.022 0.021 0.023 0.195 0.087 0.040 0.010 0.023 0.052 0.431 0.015 0.015 0.049 0.017 
7964 NS-smE07X48    (0)   132 :  0.010 0.017 0.044 0.010 0.743 0.032 0.022 0.021 0.018 0.017 0.007 0.016 0.023 0.018 
7965 NS-smE07X49    (0)   132 :  0.007 0.007 0.009 0.008 0.688 0.016 0.008 0.010 0.010 0.175 0.011 0.016 0.028 0.007 
7966 NS-smE07X50    (0)   132 :  0.013 0.014 0.037 0.012 0.721 0.017 0.016 0.014 0.072 0.014 0.020 0.016 0.008 0.026 
7967 NS-smE07X51    (0)   132 :  0.006 0.005 0.012 0.007 0.902 0.006 0.005 0.008 0.007 0.006 0.005 0.007 0.015 0.008 
7968 NS-smE07X52    (0)   132 :  0.042 0.166 0.059 0.015 0.539 0.015 0.008 0.010 0.045 0.032 0.009 0.016 0.032 0.013 
7969 NS-smE07X53    (0)   132 :  0.013 0.021 0.024 0.022 0.098 0.045 0.011 0.060 0.547 0.101 0.008 0.012 0.019 0.018 
7970 NS-smE07X54    (0)   132 :  0.013 0.013 0.019 0.023 0.689 0.038 0.009 0.026 0.015 0.079 0.011 0.022 0.019 0.024 
7971 NS-smE07X55    (0)   132 :  0.115 0.100 0.030 0.045 0.114 0.022 0.040 0.199 0.031 0.023 0.008 0.227 0.028 0.017 
7972 NS-smE07X56    (0)   132 :  0.009 0.007 0.033 0.021 0.791 0.043 0.012 0.011 0.014 0.014 0.006 0.012 0.014 0.012 
7973 NS-smE07X57    (0)   132 :  0.018 0.019 0.061 0.066 0.627 0.039 0.017 0.048 0.012 0.017 0.008 0.027 0.022 0.020 
7974 NS-smE07X58    (0)   132 :  0.012 0.058 0.063 0.042 0.578 0.018 0.009 0.012 0.033 0.012 0.052 0.063 0.032 0.014 
7975 NS-smE07X59    (0)   132 :  0.010 0.025 0.033 0.052 0.446 0.013 0.007 0.008 0.020 0.043 0.013 0.008 0.315 0.007 
7976 NS-smW07X1    (0)   133 :  0.017 0.038 0.289 0.018 0.130 0.053 0.133 0.045 0.036 0.015 0.015 0.031 0.138 0.042 
7977 NS-smW07X2    (0)   133 :  0.026 0.035 0.063 0.026 0.523 0.016 0.012 0.075 0.036 0.055 0.012 0.026 0.022 0.071 
7978 NS-smW07X3    (0)   133 :  0.019 0.032 0.017 0.023 0.636 0.032 0.012 0.011 0.066 0.058 0.010 0.032 0.042 0.011 
7979 NS-smW07X4    (0)   133 :  0.074 0.024 0.014 0.020 0.438 0.066 0.016 0.023 0.054 0.008 0.011 0.032 0.197 0.024 
7980 NS-smW07X5    (0)   133 :  0.007 0.127 0.169 0.029 0.068 0.298 0.027 0.026 0.020 0.017 0.005 0.176 0.015 0.015 
7981 NS-smW07X6    (0)   133 :  0.007 0.011 0.061 0.022 0.614 0.027 0.016 0.016 0.016 0.022 0.016 0.034 0.124 0.011 
7982 NS-smW07X7    (0)   133 :  0.012 0.011 0.081 0.026 0.710 0.031 0.007 0.019 0.027 0.025 0.008 0.009 0.023 0.010 
7983 NS-smW07X8    (0)   133 :  0.025 0.097 0.228 0.198 0.114 0.065 0.026 0.019 0.019 0.041 0.023 0.045 0.026 0.073 
7984 NS-smW07X9    (0)   133 :  0.033 0.007 0.010 0.010 0.835 0.009 0.021 0.013 0.007 0.008 0.009 0.013 0.009 0.017 
7985 NS-smW07X10    (0)   133 :  0.014 0.124 0.072 0.147 0.263 0.145 0.020 0.011 0.028 0.100 0.007 0.031 0.022 0.015 
7986 NS-smW07X11    (0)   133 :  0.006 0.007 0.012 0.010 0.832 0.009 0.007 0.006 0.009 0.060 0.007 0.011 0.019 0.007 
7987 NS-smW07X12    (0)   133 :  0.011 0.150 0.036 0.016 0.489 0.016 0.041 0.019 0.041 0.017 0.010 0.018 0.121 0.017 
7988 NS-smW07X13    (0)   133 :  0.006 0.008 0.010 0.014 0.836 0.021 0.008 0.008 0.010 0.019 0.007 0.008 0.038 0.008 
7989 NS-smW07X14    (6)   133 :  0.044 0.011 0.011 0.054 0.609 0.024 0.010 0.022 0.049 0.016 0.014 0.026 0.097 0.013 
7990 NS-smW07X15    (0)   133 :  0.008 0.008 0.057 0.019 0.786 0.014 0.009 0.010 0.018 0.015 0.004 0.010 0.028 0.016 
7991 NS-smW07X16    (0)   133 :  0.010 0.008 0.010 0.017 0.811 0.035 0.013 0.008 0.008 0.008 0.011 0.014 0.037 0.008 
7992 NS-smW07X17    (0)   133 :  0.010 0.017 0.019 0.020 0.376 0.021 0.014 0.011 0.024 0.016 0.011 0.018 0.433 0.010 
7993 NS-smW07X18    (0)   133 :  0.007 0.012 0.055 0.013 0.061 0.025 0.016 0.012 0.014 0.012 0.009 0.016 0.737 0.013 
7994 NS-smW07X19    (0)   133 :  0.028 0.022 0.059 0.049 0.410 0.017 0.014 0.024 0.073 0.035 0.004 0.106 0.136 0.022 
7995 NS-smW07X20    (0)   133 :  0.007 0.108 0.025 0.020 0.197 0.066 0.019 0.016 0.034 0.244 0.049 0.177 0.013 0.026 
7996 NS-smW07X21    (0)   133 :  0.005 0.034 0.147 0.018 0.708 0.008 0.009 0.006 0.014 0.008 0.005 0.006 0.026 0.007 
7997 NS-smW07X22    (0)   133 :  0.020 0.009 0.022 0.012 0.825 0.014 0.011 0.009 0.012 0.009 0.009 0.024 0.015 0.011 
7998 NS-smW07X23    (0)   133 :  0.008 0.050 0.203 0.028 0.051 0.306 0.014 0.039 0.041 0.069 0.023 0.084 0.074 0.011 
7999 NS-smW07X24    (0)   133 :  0.007 0.007 0.013 0.015 0.840 0.010 0.005 0.006 0.016 0.008 0.015 0.009 0.042 0.005 
8000 NS-smW07X25    (0)   133 :  0.108 0.031 0.033 0.104 0.336 0.015 0.009 0.056 0.024 0.073 0.057 0.045 0.037 0.072 
8001 NS-smW07X26    (0)   133 :  0.015 0.010 0.165 0.020 0.318 0.018 0.037 0.098 0.009 0.020 0.007 0.091 0.172 0.020 
8002 NS-smW07X27    (0)   133 :  0.014 0.123 0.045 0.022 0.206 0.134 0.073 0.020 0.033 0.238 0.041 0.015 0.019 0.017 
8003 NS-smW07X28    (0)   133 :  0.027 0.024 0.047 0.032 0.269 0.072 0.011 0.274 0.054 0.050 0.014 0.065 0.029 0.031 
8004 NS-smW07X29    (0)   133 :  0.015 0.020 0.021 0.019 0.637 0.051 0.109 0.011 0.021 0.025 0.006 0.020 0.030 0.013 
8005 NS-smW07X30    (0)   133 :  0.010 0.009 0.011 0.011 0.740 0.066 0.019 0.020 0.019 0.017 0.003 0.019 0.044 0.009 
8006 NS-smW07X31    (0)   133 :  0.011 0.024 0.022 0.013 0.770 0.037 0.029 0.014 0.013 0.014 0.007 0.013 0.021 0.011 
8007 NS-smW07X32    (0)   133 :  0.021 0.047 0.087 0.029 0.573 0.013 0.016 0.021 0.011 0.095 0.009 0.016 0.051 0.012 
8008 NS-smW07X33    (0)   133 :  0.013 0.013 0.034 0.012 0.791 0.008 0.016 0.015 0.011 0.019 0.009 0.029 0.022 0.009 
8009 NS-smW07X34    (0)   133 :  0.023 0.271 0.036 0.028 0.023 0.028 0.046 0.031 0.060 0.036 0.017 0.031 0.341 0.028 
8010 NS-smW07X35    (0)   133 :  0.013 0.008 0.350 0.034 0.214 0.012 0.015 0.020 0.140 0.019 0.015 0.024 0.122 0.014 
8011 NS-smW07X36    (0)   133 :  0.014 0.011 0.218 0.170 0.336 0.018 0.028 0.020 0.026 0.010 0.017 0.025 0.090 0.016 
8012 NS-smW07X37    (0)   133 :  0.016 0.037 0.268 0.028 0.125 0.016 0.015 0.096 0.158 0.019 0.006 0.020 0.086 0.109 
8013 NS-smW07X38    (0)   133 :  0.023 0.019 0.031 0.018 0.751 0.008 0.011 0.031 0.016 0.013 0.006 0.032 0.032 0.008 
8014 NS-smW07X39    (0)   133 :  0.010 0.018 0.011 0.015 0.079 0.044 0.010 0.048 0.050 0.014 0.021 0.070 0.597 0.013 
8015 NS-smW07X40    (0)   133 :  0.050 0.016 0.188 0.021 0.203 0.014 0.026 0.052 0.269 0.014 0.004 0.086 0.043 0.014 
8016 NS-smW07X41    (0)   133 :  0.020 0.008 0.012 0.018 0.747 0.039 0.041 0.017 0.019 0.010 0.008 0.017 0.031 0.014 
8017 NS-COU00X1    (0)   134 :  0.012 0.012 0.013 0.009 0.807 0.016 0.021 0.021 0.015 0.008 0.011 0.021 0.021 0.014 
8018 NS-COU00X2    (0)   134 :  0.079 0.103 0.061 0.035 0.053 0.023 0.032 0.052 0.353 0.066 0.032 0.012 0.035 0.064 
8019 NS-COU00X3    (6)   134 :  0.025 0.030 0.465 0.012 0.240 0.010 0.011 0.013 0.015 0.030 0.019 0.011 0.020 0.098 
8020 NS-COU00X4    (0)   134 :  0.137 0.029 0.155 0.205 0.119 0.025 0.023 0.023 0.042 0.021 0.097 0.024 0.033 0.067 
8021 NS-COU00X5    (0)   134 :  0.065 0.011 0.010 0.011 0.718 0.016 0.104 0.013 0.006 0.008 0.008 0.012 0.007 0.013 
8022 NS-COU00X6    (0)   134 :  0.030 0.040 0.075 0.016 0.077 0.374 0.067 0.045 0.077 0.027 0.059 0.040 0.059 0.015 
8023 NS-COU00X7    (0)   134 :  0.090 0.032 0.028 0.038 0.041 0.008 0.009 0.030 0.015 0.017 0.006 0.062 0.613 0.011 
8024 NS-COU00X8    (0)   134 :  0.017 0.067 0.183 0.031 0.016 0.015 0.019 0.174 0.048 0.017 0.038 0.033 0.309 0.034 
8025 NS-COU00X9    (0)   134 :  0.010 0.033 0.020 0.016 0.696 0.019 0.008 0.020 0.015 0.070 0.006 0.018 0.050 0.020 
8026 NS-COU00X10    (0)   134 :  0.167 0.023 0.156 0.182 0.077 0.055 0.017 0.039 0.022 0.040 0.126 0.015 0.061 0.020 
8027 NS-COU00X11    (0)   134 :  0.024 0.059 0.032 0.182 0.310 0.027 0.044 0.098 0.037 0.027 0.054 0.061 0.018 0.027 
8028 NS-COU00X12    (0)   134 :  0.021 0.022 0.190 0.014 0.328 0.014 0.012 0.015 0.029 0.274 0.005 0.019 0.035 0.021 
8029 NS-COU00X13    (0)   134 :  0.132 0.013 0.080 0.181 0.121 0.052 0.016 0.069 0.021 0.008 0.011 0.033 0.232 0.032 
8030 NS-COU00X14    (0)   134 :  0.015 0.065 0.261 0.027 0.273 0.027 0.010 0.016 0.011 0.066 0.163 0.030 0.018 0.019 
8031 NS-COU00X15    (0)   134 :  0.018 0.017 0.292 0.018 0.096 0.341 0.018 0.016 0.015 0.070 0.027 0.036 0.021 0.016 
8032 NS-COU00X16    (0)   134 :  0.063 0.027 0.054 0.053 0.560 0.016 0.015 0.030 0.011 0.029 0.004 0.120 0.012 0.007 
8033 NS-COU00X17    (0)   134 :  0.047 0.032 0.049 0.042 0.394 0.013 0.023 0.063 0.018 0.066 0.012 0.028 0.017 0.195 
8034 NS-COU00X18    (0)   134 :  0.022 0.022 0.019 0.029 0.631 0.016 0.028 0.084 0.024 0.024 0.029 0.012 0.041 0.017 
8035 NS-COU00X19    (0)   134 :  0.117 0.126 0.019 0.013 0.052 0.008 0.014 0.515 0.013 0.024 0.030 0.020 0.015 0.034 
8036 NS-COU00X20    (0)   134 :  0.021 0.099 0.021 0.044 0.285 0.030 0.017 0.297 0.031 0.013 0.071 0.012 0.028 0.031 
8037 NS-COU00X21    (0)   134 :  0.049 0.211 0.025 0.020 0.308 0.038 0.042 0.048 0.024 0.017 0.019 0.167 0.020 0.011 
8038 NS-COU00X22    (0)   134 :  0.092 0.028 0.092 0.235 0.216 0.025 0.019 0.019 0.034 0.011 0.008 0.016 0.178 0.026 
8039 NS-COU00X23    (0)   134 :  0.010 0.188 0.254 0.026 0.255 0.021 0.010 0.019 0.041 0.051 0.009 0.072 0.034 0.011 
8040 NS-COU00X24    (0)   134 :  0.008 0.009 0.014 0.021 0.790 0.012 0.009 0.010 0.007 0.029 0.003 0.009 0.046 0.035 
8041 NS-COU00X25    (0)   134 :  0.023 0.015 0.013 0.013 0.800 0.012 0.034 0.028 0.006 0.016 0.011 0.013 0.011 0.006 
8042 NS-COU00X26    (0)   134 :  0.009 0.757 0.027 0.038 0.012 0.016 0.014 0.027 0.021 0.013 0.030 0.011 0.015 0.011 
8043 NS-COU00X27    (0)   134 :  0.036 0.009 0.017 0.006 0.491 0.009 0.045 0.329 0.004 0.009 0.021 0.010 0.007 0.006 
8044 NS-COU00X28    (0)   134 :  0.190 0.008 0.011 0.024 0.528 0.014 0.053 0.113 0.010 0.007 0.012 0.007 0.008 0.015 
8045 NS-COU00X29    (0)   134 :  0.046 0.087 0.099 0.028 0.284 0.022 0.042 0.032 0.008 0.136 0.076 0.016 0.099 0.024 
8046 NS-COU00X30    (0)   134 :  0.014 0.040 0.124 0.012 0.655 0.007 0.008 0.025 0.028 0.010 0.024 0.019 0.015 0.019 
8047 NS-COU00X31    (0)   134 :  0.017 0.017 0.014 0.011 0.727 0.007 0.012 0.014 0.028 0.089 0.022 0.018 0.014 0.011 
8048 NS-COU00X32    (0)   134 :  0.019 0.105 0.041 0.012 0.686 0.008 0.015 0.028 0.013 0.024 0.008 0.010 0.018 0.013 
8049 NS-COU00X33    (0)   134 :  0.015 0.015 0.014 0.013 0.634 0.025 0.007 0.081 0.012 0.010 0.118 0.028 0.017 0.012 
8050 NS-COU00X34    (0)   134 :  0.034 0.031 0.017 0.065 0.248 0.026 0.023 0.029 0.021 0.012 0.004 0.133 0.308 0.050 
8051 NS-COU00X35    (0)   134 :  0.040 0.008 0.025 0.020 0.604 0.021 0.058 0.061 0.033 0.010 0.055 0.025 0.019 0.017 
8052 NS-COU00X36    (0)   134 :  0.015 0.021 0.205 0.065 0.220 0.063 0.025 0.045 0.017 0.023 0.191 0.013 0.067 0.030 
8053 NS-COU00X37    (0)   134 :  0.104 0.044 0.058 0.021 0.039 0.034 0.015 0.025 0.040 0.017 0.009 0.439 0.136 0.018 
8054 NS-COU00X38    (0)   134 :  0.027 0.084 0.052 0.014 0.160 0.017 0.009 0.027 0.013 0.020 0.498 0.021 0.050 0.008 
8055 NS-COU00X39    (0)   134 :  0.026 0.019 0.012 0.508 0.234 0.021 0.012 0.025 0.026 0.041 0.012 0.015 0.038 0.012 
8056 NS-COU00X40    (0)   134 :  0.111 0.227 0.041 0.099 0.035 0.033 0.024 0.018 0.012 0.050 0.006 0.093 0.232 0.018 
8057 NS-COU00X41    (0)   134 :  0.031 0.012 0.023 0.027 0.377 0.033 0.035 0.103 0.090 0.016 0.012 0.147 0.025 0.068 
8058 NS-COU00X42    (0)   134 :  0.039 0.062 0.046 0.016 0.430 0.016 0.009 0.060 0.017 0.061 0.041 0.025 0.041 0.136 
8059 NS-SAG09X1    (0)   135 :  0.021 0.016 0.017 0.037 0.038 0.009 0.018 0.015 0.020 0.015 0.010 0.744 0.011 0.028 
8060 NS-SAG09X2    (0)   135 :  0.045 0.018 0.177 0.114 0.012 0.046 0.013 0.233 0.080 0.084 0.008 0.086 0.046 0.037 
8061 NS-SAG09X3    (0)   135 :  0.036 0.041 0.622 0.059 0.037 0.014 0.009 0.014 0.032 0.035 0.005 0.055 0.021 0.019 
8062 NS-SAG09X4    (0)   135 :  0.012 0.022 0.137 0.018 0.296 0.037 0.014 0.020 0.096 0.064 0.009 0.024 0.045 0.207 
8063 NS-SAG09X5    (0)   135 :  0.015 0.020 0.127 0.158 0.168 0.010 0.025 0.098 0.328 0.014 0.005 0.010 0.014 0.010 
8064 NS-SAG09X6    (0)   135 :  0.277 0.013 0.377 0.026 0.070 0.054 0.011 0.012 0.033 0.013 0.027 0.060 0.017 0.011 
8065 NS-SAG09X7    (0)   135 :  0.023 0.031 0.051 0.011 0.146 0.015 0.007 0.034 0.027 0.563 0.004 0.033 0.020 0.036 
8066 NS-SAG09X8    (0)   135 :  0.016 0.468 0.049 0.047 0.131 0.009 0.013 0.020 0.011 0.025 0.013 0.013 0.049 0.138 
8067 NS-SAG09X9    (0)   135 :  0.057 0.146 0.064 0.029 0.103 0.028 0.019 0.151 0.103 0.026 0.072 0.148 0.024 0.029 
8068 NS-SAG09X10    (0)   135 :  0.006 0.011 0.760 0.053 0.014 0.008 0.004 0.009 0.017 0.031 0.018 0.032 0.021 0.016 
8069 NS-SAG09X11    (0)   135 :  0.020 0.037 0.273 0.015 0.502 0.019 0.008 0.009 0.018 0.040 0.012 0.025 0.010 0.012 
8070 NS-SAG09X12    (0)   135 :  0.008 0.009 0.234 0.014 0.589 0.015 0.007 0.007 0.023 0.037 0.004 0.013 0.030 0.008 
8071 NS-SAG09X13    (0)   135 :  0.007 0.017 0.505 0.147 0.080 0.011 0.007 0.044 0.046 0.015 0.020 0.019 0.066 0.017 
8072 NS-SAG09X14    (0)   135 :  0.046 0.023 0.466 0.076 0.023 0.139 0.014 0.021 0.035 0.025 0.013 0.021 0.036 0.061 
8073 NS-SAG09X15    (0)   135 :  0.010 0.007 0.077 0.159 0.108 0.028 0.056 0.018 0.297 0.140 0.022 0.037 0.018 0.021 
8074 NS-SAG09X16    (0)   135 :  0.031 0.014 0.556 0.118 0.037 0.049 0.030 0.012 0.048 0.029 0.008 0.031 0.023 0.016 
8075 NS-SAG09X17    (0)   135 :  0.064 0.065 0.519 0.029 0.077 0.035 0.069 0.019 0.018 0.012 0.033 0.020 0.026 0.015 
8076 NS-SAG09X18    (0)   135 :  0.027 0.028 0.114 0.015 0.574 0.037 0.012 0.017 0.011 0.055 0.033 0.022 0.042 0.013 
8077 NS-SAG09X19    (0)   135 :  0.011 0.024 0.454 0.044 0.181 0.024 0.016 0.016 0.018 0.016 0.070 0.022 0.036 0.068 
8078 NS-SAG09X20    (0)   135 :  0.033 0.037 0.359 0.051 0.116 0.053 0.020 0.039 0.030 0.063 0.007 0.065 0.090 0.035 
8079 NS-SAG09X21    (0)   135 :  0.009 0.015 0.634 0.023 0.195 0.006 0.005 0.008 0.009 0.019 0.008 0.012 0.031 0.026 
8080 NS-SAG09X22    (6)   135 :  0.030 0.012 0.095 0.011 0.756 0.011 0.007 0.011 0.012 0.007 0.011 0.013 0.011 0.012 
8081 NS-SAG09X23    (0)   135 :  0.009 0.028 0.647 0.019 0.173 0.022 0.023 0.008 0.012 0.008 0.011 0.017 0.014 0.009 
8082 NS-SAG09X24    (0)   135 :  0.013 0.040 0.215 0.018 0.616 0.025 0.006 0.009 0.009 0.008 0.007 0.012 0.010 0.010 
8083 NS-SAG09X25    (0)   135 :  0.016 0.008 0.324 0.015 0.511 0.007 0.006 0.013 0.014 0.013 0.040 0.008 0.016 0.010 
8084 NS-SAG09X26    (0)   135 :  0.017 0.036 0.198 0.039 0.425 0.012 0.013 0.022 0.090 0.025 0.007 0.020 0.081 0.015 
8085 NS-SAG09X27    (0)   135 :  0.041 0.035 0.164 0.051 0.322 0.130 0.009 0.040 0.024 0.025 0.040 0.016 0.088 0.015 
8086 NS-SAG09X28    (0)   135 :  0.028 0.011 0.017 0.020 0.575 0.019 0.006 0.125 0.011 0.021 0.113 0.017 0.016 0.023 
8087 NS-SAG09X29    (0)   135 :  0.006 0.024 0.131 0.014 0.752 0.007 0.004 0.006 0.006 0.008 0.016 0.007 0.009 0.009 
8088 NS-SAG09X30    (0)   135 :  0.006 0.010 0.786 0.013 0.085 0.013 0.016 0.009 0.016 0.007 0.006 0.012 0.013 0.008 
8089 NS-GRA10X1    (0)   136 :  0.145 0.075 0.057 0.040 0.310 0.077 0.021 0.039 0.021 0.052 0.011 0.027 0.095 0.029 
8090 NS-GRA10X2    (0)   136 :  0.071 0.029 0.030 0.098 0.498 0.027 0.015 0.037 0.015 0.040 0.014 0.016 0.076 0.033 
8091 NS-GRA10X3    (0)   136 :  0.019 0.023 0.194 0.013 0.613 0.009 0.009 0.011 0.013 0.012 0.011 0.015 0.038 0.020 
8092 NS-GRA10X4    (0)   136 :  0.013 0.011 0.014 0.075 0.623 0.036 0.014 0.037 0.050 0.048 0.004 0.029 0.024 0.021 
8093 NS-GRA10X5    (0)   136 :  0.030 0.051 0.062 0.026 0.212 0.010 0.020 0.101 0.126 0.168 0.047 0.086 0.043 0.017 
8094 NS-GRA10X6    (0)   136 :  0.022 0.018 0.144 0.309 0.085 0.142 0.009 0.014 0.081 0.015 0.031 0.056 0.037 0.036 
8095 NS-GRA10X7    (0)   136 :  0.010 0.035 0.144 0.117 0.211 0.054 0.016 0.012 0.015 0.013 0.013 0.018 0.332 0.011 
8096 NS-GRA10X8    (0)   136 :  0.020 0.045 0.234 0.121 0.064 0.207 0.059 0.015 0.068 0.017 0.020 0.091 0.025 0.014 
8097 NS-GRA10X9    (0)   136 :  0.149 0.027 0.175 0.092 0.051 0.016 0.013 0.035 0.044 0.005 0.258 0.028 0.089 0.019 
8098 NS-GRA10X10    (0)   136 :  0.036 0.046 0.069 0.049 0.562 0.025 0.008 0.023 0.034 0.040 0.014 0.011 0.049 0.035 
8099 NS-GRA10X11    (0)   136 :  0.012 0.012 0.138 0.020 0.318 0.025 0.017 0.029 0.059 0.010 0.258 0.018 0.022 0.060 
8100 NS-GRA10X12    (0)   136 :  0.017 0.042 0.237 0.036 0.281 0.024 0.012 0.017 0.066 0.050 0.007 0.013 0.018 0.179 
8101 NS-GRA10X13    (0)   136 :  0.015 0.492 0.131 0.051 0.044 0.027 0.010 0.035 0.100 0.031 0.004 0.016 0.025 0.019 
8102 NS-GRA10X14    (0)   136 :  0.007 0.007 0.035 0.016 0.774 0.012 0.010 0.009 0.024 0.013 0.024 0.008 0.053 0.009 
8103 NS-GRA10X15    (0)   136 :  0.008 0.093 0.390 0.042 0.231 0.029 0.013 0.052 0.031 0.028 0.005 0.015 0.039 0.023 
8104 NS-GRA10X16    (0)   136 :  0.017 0.073 0.702 0.035 0.020 0.056 0.006 0.009 0.011 0.019 0.010 0.015 0.018 0.009 
8105 NS-GRA10X17    (0)   136 :  0.013 0.065 0.326 0.202 0.014 0.083 0.009 0.129 0.074 0.026 0.005 0.015 0.014 0.025 
8106 NS-GRA10X18    (0)   136 :  0.128 0.020 0.066 0.030 0.353 0.029 0.029 0.022 0.071 0.012 0.004 0.096 0.090 0.050 
8107 NS-GRA10X19    (0)   136 :  0.005 0.009 0.460 0.012 0.419 0.008 0.007 0.007 0.011 0.008 0.020 0.013 0.010 0.011 
8108 NS-GRA10X20    (0)   136 :  0.026 0.020 0.321 0.097 0.043 0.019 0.011 0.034 0.103 0.168 0.020 0.038 0.066 0.034 
8109 NS-GRA10X21    (0)   136 :  0.014 0.058 0.028 0.017 0.593 0.068 0.010 0.021 0.023 0.036 0.021 0.051 0.041 0.020 
8110 NS-GRA10X22    (0)   136 :  0.019 0.015 0.381 0.084 0.239 0.017 0.023 0.023 0.020 0.019 0.008 0.029 0.111 0.011 
8111 NS-GRA10X23    (0)   136 :  0.014 0.009 0.202 0.014 0.379 0.014 0.012 0.038 0.029 0.018 0.006 0.154 0.099 0.013 
8112 NS-GRA10X24    (0)   136 :  0.009 0.049 0.023 0.080 0.665 0.045 0.009 0.012 0.031 0.014 0.009 0.022 0.023 0.009 
8113 NS-GRA10X25    (0)   136 :  0.031 0.010 0.456 0.129 0.142 0.039 0.011 0.007 0.028 0.061 0.022 0.016 0.034 0.013 
8114 NS-GRA10X26    (0)   136 :  0.055 0.013 0.084 0.050 0.062 0.032 0.012 0.057 0.087 0.028 0.262 0.038 0.024 0.195 
8115 NS-GRA10X27    (0)   136 :  0.013 0.016 0.121 0.157 0.406 0.013 0.007 0.013 0.090 0.021 0.006 0.085 0.032 0.019 
8116 NS-GRA10X28    (0)   136 :  0.041 0.251 0.029 0.392 0.038 0.029 0.006 0.032 0.069 0.027 0.017 0.012 0.036 0.021 
8117 NS-GRA10X29    (0)   136 :  0.444 0.024 0.193 0.045 0.132 0.012 0.008 0.034 0.021 0.015 0.007 0.014 0.030 0.022 
8118 NS-GRA10X30    (0)   136 :  0.009 0.109 0.367 0.064 0.164 0.015 0.007 0.025 0.155 0.014 0.005 0.019 0.039 0.007 
8119 NS-GRA10X31    (0)   136 :  0.077 0.105 0.030 0.439 0.111 0.027 0.031 0.012 0.024 0.013 0.006 0.041 0.064 0.021 
8120 NS-GRA10X32    (0)   136 :  0.007 0.074 0.506 0.014 0.061 0.237 0.006 0.008 0.016 0.014 0.004 0.021 0.019 0.013 
8121 NS-GRA10X33    (0)   136 :  0.065 0.066 0.103 0.054 0.123 0.054 0.021 0.023 0.050 0.010 0.016 0.087 0.066 0.262 
8122 NS-GRA10X34    (0)   136 :  0.024 0.025 0.193 0.034 0.305 0.073 0.059 0.031 0.022 0.022 0.127 0.043 0.030 0.014 
8123 NS-GRA10X35    (0)   136 :  0.008 0.021 0.166 0.013 0.576 0.009 0.007 0.011 0.035 0.019 0.018 0.013 0.026 0.078 
8124 NS-GRA10X36    (0)   136 :  0.055 0.024 0.314 0.063 0.130 0.081 0.009 0.030 0.088 0.059 0.025 0.060 0.036 0.025 
8125 NS-GRA10X37    (0)   136 :  0.028 0.037 0.388 0.061 0.030 0.166 0.010 0.029 0.059 0.051 0.012 0.064 0.049 0.018 
8126 NS-GRA10X38    (0)   136 :  0.024 0.034 0.094 0.124 0.061 0.182 0.119 0.010 0.250 0.025 0.019 0.018 0.026 0.014 
