This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
8877 NS-NRA0607X    (0)   149 :  0.073 0.029 0.010 0.215 0.616 0.057 
8878 NS-NRA0607X    (0)   149 :  0.037 0.046 0.018 0.624 0.090 0.186 
8879 NS-NRA0607X    (0)   149 :  0.066 0.035 0.012 0.159 0.700 0.029 
8880 NS-MAB06X1    (0)   150 :  0.054 0.052 0.030 0.201 0.387 0.277 
8881 NS-MAB06X2    (0)   150 :  0.211 0.205 0.014 0.348 0.074 0.148 
8882 NS-MAB06X3    (0)   150 :  0.089 0.081 0.414 0.168 0.152 0.095 
8883 NS-MAB06X4    (0)   150 :  0.249 0.403 0.056 0.184 0.080 0.027 
8884 NS-MAB06X5    (0)   150 :  0.040 0.055 0.042 0.784 0.049 0.030 
8885 NS-MAB06X6    (0)   150 :  0.304 0.031 0.023 0.522 0.091 0.030 
8886 NS-MAB06X7    (0)   150 :  0.058 0.026 0.016 0.857 0.031 0.012 
8887 NS-MAB06X8    (0)   150 :  0.097 0.135 0.032 0.551 0.046 0.138 
8888 NS-MAB06X9    (0)   150 :  0.238 0.275 0.052 0.253 0.106 0.077 
8889 NS-MAB06X10    (0)   150 :  0.020 0.016 0.013 0.911 0.026 0.013 
8890 NS-MAB06X11    (0)   150 :  0.277 0.091 0.031 0.447 0.082 0.073 
8891 NS-MAB06X12    (0)   150 :  0.045 0.045 0.024 0.289 0.529 0.068 
8892 NS-MAB06X13    (0)   150 :  0.097 0.039 0.168 0.172 0.329 0.196 
8893 NS-MAB06X14    (0)   150 :  0.163 0.032 0.016 0.344 0.430 0.016 
8894 NS-MAB06X15    (0)   150 :  0.073 0.141 0.214 0.227 0.300 0.045 
8895 NS-MAB06X16    (0)   150 :  0.030 0.078 0.018 0.779 0.066 0.029 
8896 NS-MAB06X17    (0)   150 :  0.346 0.142 0.025 0.125 0.263 0.099 
8897 NS-MAB06X18    (0)   150 :  0.039 0.030 0.019 0.557 0.330 0.025 
8898 NS-MAB06X19    (0)   150 :  0.327 0.172 0.055 0.161 0.220 0.064 
8899 NS-MAB06X20    (0)   150 :  0.024 0.023 0.020 0.812 0.100 0.021 
8900 NS-MAB06X21    (0)   150 :  0.341 0.094 0.022 0.410 0.032 0.101 
8901 NS-MAB06X22    (0)   150 :  0.023 0.460 0.062 0.386 0.051 0.018 
8902 NS-MAB06X23    (0)   150 :  0.039 0.052 0.015 0.785 0.081 0.028 
8903 NS-MAB06X24    (6)   150 :  0.047 0.018 0.097 0.682 0.056 0.100 
8904 NS-MAB06X25    (0)   150 :  0.594 0.034 0.069 0.256 0.027 0.020 
8905 NS-MAB06X26    (0)   150 :  0.146 0.251 0.031 0.389 0.151 0.033 
8906 NS-MAB06X27    (0)   150 :  0.132 0.193 0.080 0.314 0.232 0.048 
8907 NS-MAB06X28    (0)   150 :  0.165 0.393 0.025 0.177 0.182 0.057 
8908 NS-MAB06X29    (0)   150 :  0.412 0.034 0.015 0.461 0.058 0.020 
8909 NS-MAB06X30    (0)   150 :  0.090 0.068 0.022 0.579 0.038 0.202 
8910 NS-MAB06X31    (0)   150 :  0.335 0.050 0.072 0.445 0.063 0.035 
8911 NS-MAB06X32    (0)   150 :  0.122 0.040 0.015 0.734 0.072 0.018 
8912 NS-MAB06X33    (0)   150 :  0.405 0.016 0.064 0.055 0.446 0.014 
8913 NS-MAB06X34    (0)   150 :  0.053 0.015 0.025 0.845 0.039 0.024 
8914 NS-MAB06X35    (0)   150 :  0.038 0.015 0.024 0.801 0.097 0.024 
8915 NS-MAB06X36    (0)   150 :  0.029 0.035 0.041 0.697 0.120 0.078 
8916 NS-MAB06X37    (0)   150 :  0.025 0.020 0.017 0.889 0.027 0.021 
8917 NS-MAB06X38    (0)   150 :  0.023 0.012 0.027 0.647 0.276 0.016 
8918 NS-MAB06X39    (0)   150 :  0.031 0.468 0.019 0.363 0.058 0.061 
8919 NS-MAB06X40    (6)   150 :  0.118 0.021 0.023 0.626 0.185 0.027 
8920 NS-MAB06X41    (0)   150 :  0.034 0.074 0.021 0.787 0.066 0.018 
8921 NS-MAB06X42    (0)   150 :  0.180 0.016 0.028 0.120 0.622 0.034 
8922 NS-MAB06X43    (0)   150 :  0.233 0.027 0.018 0.599 0.044 0.079 
8923 NS-MAB06X44    (0)   150 :  0.017 0.032 0.029 0.821 0.058 0.044 
8924 NS-MAB06X45    (0)   150 :  0.021 0.017 0.026 0.881 0.028 0.028 
8925 NS-MAB06X46    (0)   150 :  0.042 0.024 0.027 0.747 0.117 0.043 
8926 NS-MAB06X47    (0)   150 :  0.854 0.027 0.015 0.041 0.030 0.033 
8927 NS-MAB06X48    (0)   150 :  0.142 0.017 0.014 0.571 0.237 0.020 
8928 NS-MAB06X49    (0)   150 :  0.392 0.075 0.029 0.082 0.163 0.259 
8929 NS-MAB06X50    (0)   150 :  0.041 0.054 0.021 0.382 0.481 0.020 
8930 NS-MAB06X51    (0)   150 :  0.067 0.162 0.221 0.370 0.152 0.028 
8931 NS-MAB06X52    (0)   150 :  0.292 0.072 0.093 0.409 0.106 0.028 
8932 NS-MAB06X53    (0)   150 :  0.291 0.036 0.022 0.576 0.058 0.018 
8933 NS-MAB06X54    (0)   150 :  0.148 0.176 0.032 0.148 0.411 0.085 
8934 NS-MAB06X55    (0)   150 :  0.039 0.100 0.026 0.698 0.092 0.045 
8935 NS-MAB06X56    (0)   150 :  0.037 0.024 0.060 0.721 0.046 0.112 
8936 NS-MAB06X57    (0)   150 :  0.043 0.032 0.727 0.051 0.104 0.042 
8937 NS-MAB06X58    (0)   150 :  0.059 0.019 0.061 0.471 0.364 0.026 
8938 NS-MAB06X59    (0)   150 :  0.182 0.027 0.117 0.580 0.056 0.038 
8939 NS-MAB06X60    (0)   150 :  0.032 0.031 0.011 0.727 0.167 0.031 
8940 NS-MAB06X61    (0)   150 :  0.053 0.032 0.046 0.780 0.058 0.031 
8941 NS-MAB06X62    (0)   150 :  0.026 0.057 0.036 0.483 0.057 0.340 
8942 NS-MAB06X63    (0)   150 :  0.021 0.050 0.105 0.418 0.097 0.310 
8943 NS-MAB06X64    (0)   150 :  0.084 0.022 0.032 0.775 0.068 0.020 
8944 NS-MAB06X65    (0)   150 :  0.110 0.039 0.050 0.156 0.585 0.060 
8945 NS-MAB06X66    (0)   150 :  0.036 0.172 0.090 0.490 0.148 0.064 
8946 NS-MAB06X67    (0)   150 :  0.078 0.059 0.178 0.415 0.215 0.055 
8947 NS-MAB06X68    (0)   150 :  0.029 0.071 0.030 0.644 0.077 0.150 
8948 NS-MAB06X69    (0)   150 :  0.074 0.041 0.012 0.684 0.056 0.133 
8949 NS-MAB06X70    (0)   150 :  0.031 0.279 0.023 0.492 0.124 0.050 
8950 NS-MAB06X71    (0)   150 :  0.041 0.031 0.022 0.785 0.097 0.025 
8951 NS-MAB06X72    (0)   150 :  0.068 0.177 0.014 0.639 0.080 0.022 
8952 NS-MAB06X73    (0)   150 :  0.112 0.026 0.020 0.799 0.020 0.023 
8953 NS-MAB06X74    (0)   150 :  0.037 0.045 0.030 0.762 0.076 0.051 
8954 NS-MAB06X75    (0)   150 :  0.022 0.165 0.020 0.693 0.047 0.053 
8955 NS-MAB06X76    (0)   150 :  0.049 0.033 0.015 0.861 0.022 0.020 
8956 NS-MAB06X77    (0)   150 :  0.041 0.079 0.016 0.753 0.090 0.021 
8957 NS-MAB06X78    (0)   150 :  0.040 0.027 0.015 0.811 0.041 0.067 
8958 NS-MAB06X79    (0)   150 :  0.040 0.025 0.063 0.733 0.067 0.072 
8959 NS-MAB06X80    (0)   150 :  0.027 0.766 0.015 0.081 0.071 0.040 
8960 NS-MRG01X1    (0)   151 :  0.049 0.086 0.063 0.608 0.171 0.024 
8961 NS-MRG01X2    (0)   151 :  0.035 0.041 0.029 0.260 0.602 0.033 
8962 NS-MRG01X3    (0)   151 :  0.259 0.091 0.100 0.431 0.053 0.066 
8963 NS-MRG01X4    (0)   151 :  0.031 0.047 0.032 0.325 0.284 0.281 
8964 NS-MRG01X5    (0)   151 :  0.024 0.019 0.013 0.909 0.019 0.017 
8965 NS-MRG01X6    (0)   151 :  0.083 0.028 0.032 0.604 0.048 0.206 
8966 NS-MRG01X7    (0)   151 :  0.042 0.024 0.016 0.831 0.067 0.020 
8967 NS-MRG01X8    (0)   151 :  0.188 0.070 0.059 0.467 0.153 0.063 
8968 NS-MRG01X9    (0)   151 :  0.575 0.106 0.027 0.101 0.115 0.076 
8969 NS-MRG01X10    (0)   151 :  0.070 0.062 0.044 0.746 0.055 0.023 
8970 NS-MRG01X11    (0)   151 :  0.229 0.032 0.040 0.290 0.384 0.025 
8971 NS-MRG01X12    (0)   151 :  0.032 0.031 0.033 0.185 0.677 0.041 
8972 NS-MRG01X13    (0)   151 :  0.140 0.055 0.083 0.559 0.123 0.039 
8973 NS-MRG01X14    (0)   151 :  0.027 0.225 0.015 0.672 0.038 0.022 
8974 NS-MRG01X15    (0)   151 :  0.085 0.039 0.340 0.403 0.100 0.033 
8975 NS-MRG01X16    (0)   151 :  0.042 0.044 0.081 0.704 0.039 0.091 
8976 NS-MRG01X17    (0)   151 :  0.255 0.020 0.012 0.641 0.050 0.023 
8977 NS-MRG01X18    (0)   151 :  0.118 0.073 0.025 0.591 0.173 0.019 
8978 NS-MRG01X19    (0)   151 :  0.132 0.271 0.032 0.397 0.060 0.108 
8979 NS-MRG01X20    (0)   151 :  0.063 0.022 0.029 0.102 0.762 0.022 
8980 NS-MRG01X21    (0)   151 :  0.055 0.050 0.014 0.726 0.111 0.043 
8981 NS-MRG01X22    (0)   151 :  0.060 0.076 0.082 0.642 0.061 0.079 
8982 NS-MRG01X23    (0)   151 :  0.073 0.275 0.028 0.416 0.182 0.025 
8983 NS-MRG01X24    (0)   151 :  0.087 0.122 0.030 0.461 0.073 0.227 
8984 NS-MRG01X25    (0)   151 :  0.670 0.032 0.070 0.078 0.075 0.074 
8985 NS-MRG01X26    (0)   151 :  0.056 0.021 0.035 0.829 0.036 0.022 
8986 NS-MRG01X27    (0)   151 :  0.046 0.241 0.146 0.361 0.064 0.142 
8987 NS-MRG01X28    (0)   151 :  0.396 0.108 0.019 0.197 0.097 0.184 
8988 NS-MRG01X29    (0)   151 :  0.088 0.100 0.097 0.220 0.311 0.184 
8989 NS-MRG01X30    (0)   151 :  0.088 0.026 0.013 0.787 0.068 0.018 
8990 NS-MRG01X31    (0)   151 :  0.030 0.605 0.015 0.229 0.052 0.068 
8991 NS-MRG01X32    (0)   151 :  0.109 0.019 0.017 0.803 0.034 0.018 
8992 NS-MRG01X33    (0)   151 :  0.237 0.033 0.021 0.548 0.147 0.014 
8993 NS-MRG01X34    (0)   151 :  0.047 0.400 0.021 0.372 0.045 0.116 
8994 NS-MRG01X35    (0)   151 :  0.019 0.030 0.014 0.495 0.384 0.058 
8995 NS-MRG01X36    (0)   151 :  0.036 0.067 0.065 0.789 0.026 0.017 
8996 NS-MRG01X37    (0)   151 :  0.024 0.029 0.063 0.703 0.080 0.101 
8997 NS-MRG01X38    (0)   151 :  0.142 0.055 0.039 0.516 0.180 0.066 
8998 NS-MRG01X39    (0)   151 :  0.064 0.039 0.085 0.454 0.332 0.025 
8999 NS-MRG01X40    (0)   151 :  0.189 0.063 0.026 0.649 0.034 0.040 
9000 NS-MRG01X41    (0)   151 :  0.043 0.104 0.018 0.499 0.289 0.047 
9001 NS-MRG01X42    (0)   151 :  0.034 0.045 0.030 0.695 0.132 0.064 
9002 NS-MRG01X43    (0)   151 :  0.271 0.134 0.145 0.146 0.079 0.225 
9003 NS-MRG01X44    (0)   151 :  0.071 0.024 0.023 0.802 0.050 0.030 
9004 NS-MRG01X45    (0)   151 :  0.114 0.168 0.020 0.491 0.071 0.135 
9005 NS-MRG01X46    (0)   151 :  0.041 0.029 0.015 0.821 0.068 0.025 
9006 NS-MRG01X47    (0)   151 :  0.645 0.027 0.058 0.075 0.049 0.145 
9007 NS-MRG01X48    (0)   151 :  0.051 0.038 0.076 0.721 0.086 0.027 
9008 NS-MRG01X49    (0)   151 :  0.088 0.035 0.014 0.629 0.184 0.050 
9009 NS-RES01X1    (0)   152 :  0.060 0.152 0.025 0.305 0.425 0.033 
9010 NS-RES01X2    (0)   152 :  0.081 0.076 0.023 0.036 0.699 0.085 
9011 NS-RES01X3    (0)   152 :  0.038 0.157 0.028 0.056 0.082 0.638 
9012 NS-RES01X4    (0)   152 :  0.084 0.044 0.096 0.228 0.267 0.282 
9013 NS-RES01X5    (0)   152 :  0.093 0.322 0.045 0.049 0.158 0.332 
9014 NS-RES01X6    (0)   152 :  0.029 0.015 0.017 0.025 0.893 0.022 
9015 NS-RES01X7    (0)   152 :  0.017 0.020 0.038 0.099 0.081 0.745 
9016 NS-RES01X8    (0)   152 :  0.040 0.100 0.193 0.049 0.145 0.472 
9017 NS-RES01X9    (0)   152 :  0.047 0.039 0.092 0.024 0.637 0.161 
9018 NS-RES01X10    (0)   152 :  0.275 0.060 0.122 0.094 0.413 0.036 
9019 NS-RES01X11    (0)   152 :  0.541 0.049 0.056 0.170 0.135 0.049 
9020 NS-RES01X12    (0)   152 :  0.493 0.157 0.080 0.130 0.053 0.088 
9021 NS-RES01X13    (0)   152 :  0.020 0.229 0.022 0.031 0.219 0.479 
9022 NS-RES01X14    (0)   152 :  0.043 0.071 0.231 0.083 0.463 0.109 
9023 NS-RES01X15    (0)   152 :  0.023 0.595 0.151 0.054 0.104 0.074 
9024 NS-RES01X16    (0)   152 :  0.143 0.050 0.038 0.243 0.502 0.024 
9025 NS-RES01X17    (0)   152 :  0.020 0.082 0.645 0.024 0.050 0.179 
9026 NS-RES01X18    (0)   152 :  0.142 0.026 0.031 0.061 0.715 0.025 
9027 NS-RES01X19    (0)   152 :  0.041 0.536 0.037 0.146 0.199 0.040 
9028 NS-RES01X20    (0)   152 :  0.022 0.078 0.032 0.027 0.811 0.029 
9029 NS-RES01X21    (0)   152 :  0.031 0.028 0.445 0.139 0.258 0.100 
9030 NS-RES01X22    (0)   152 :  0.129 0.077 0.309 0.076 0.221 0.188 
9031 NS-RES01X23    (0)   152 :  0.018 0.023 0.024 0.037 0.870 0.028 
9032 NS-RES01X24    (0)   152 :  0.029 0.030 0.035 0.019 0.861 0.025 
9033 NS-RES01X25    (0)   152 :  0.056 0.050 0.047 0.053 0.769 0.025 
9034 NS-RES01X26    (0)   152 :  0.016 0.019 0.039 0.075 0.776 0.076 
9035 NS-RES01X27    (0)   152 :  0.023 0.061 0.096 0.051 0.690 0.080 
9036 NS-RES01X28    (0)   152 :  0.082 0.285 0.014 0.056 0.403 0.159 
9037 NS-RES01X29    (0)   152 :  0.536 0.112 0.083 0.034 0.077 0.158 
9038 NS-RES01X30    (0)   152 :  0.028 0.044 0.035 0.058 0.303 0.531 
9039 NS-RES01X31    (0)   152 :  0.483 0.088 0.043 0.179 0.129 0.078 
9040 NS-RES01X32    (0)   152 :  0.017 0.046 0.018 0.021 0.032 0.866 
9041 NS-RES01X33    (0)   152 :  0.168 0.073 0.057 0.081 0.542 0.079 
9042 NS-RES01X34    (0)   152 :  0.116 0.154 0.036 0.153 0.115 0.426 
9043 US-NA11476    (0)   153 :  0.141 0.207 0.029 0.132 0.105 0.386 
9044 US-NA11477    (0)   153 :  0.481 0.156 0.035 0.109 0.129 0.091 
9045 US-NA11478    (0)   153 :  0.483 0.056 0.018 0.320 0.027 0.096 
9046 US-NA11479    (0)   153 :  0.471 0.044 0.022 0.336 0.048 0.080 
9047 US-NA11480    (0)   153 :  0.036 0.115 0.064 0.651 0.092 0.042 
9048 US-NA11481    (0)   153 :  0.256 0.107 0.077 0.119 0.274 0.166 
9049 US-NA11482    (0)   153 :  0.101 0.054 0.022 0.703 0.101 0.019 
9050 US-NA11483    (0)   153 :  0.220 0.030 0.026 0.484 0.211 0.029 
9051 US-NA11484    (0)   153 :  0.182 0.089 0.030 0.567 0.083 0.048 
9052 US-NA11485    (0)   153 :  0.156 0.060 0.044 0.032 0.576 0.132 
9053 US-NA11486    (0)   153 :  0.234 0.259 0.114 0.204 0.077 0.111 
9054 US-NA11487    (0)   153 :  0.263 0.496 0.025 0.097 0.057 0.062 
9055 US-NA11488    (0)   153 :  0.053 0.134 0.040 0.226 0.490 0.057 
9056 US-NA11489    (0)   153 :  0.075 0.019 0.011 0.790 0.079 0.025 
9057 US-NA11490    (0)   153 :  0.322 0.146 0.071 0.157 0.171 0.133 
9058 US-NA11491    (0)   153 :  0.640 0.135 0.040 0.051 0.036 0.098 
9059 US-NA11492    (0)   153 :  0.202 0.049 0.532 0.086 0.042 0.089 
9060 US-NA11493    (0)   153 :  0.528 0.062 0.122 0.118 0.044 0.126 
9061 US-NA11494    (0)   153 :  0.208 0.317 0.040 0.189 0.040 0.206 
9062 US-NA11495    (0)   153 :  0.673 0.048 0.074 0.080 0.050 0.075 
9063 US-NA11496    (0)   153 :  0.036 0.223 0.023 0.099 0.563 0.056 
9064 US-NA11497    (0)   153 :  0.238 0.045 0.080 0.347 0.208 0.083 
9065 US-NA11498    (0)   153 :  0.099 0.076 0.290 0.212 0.268 0.055 
9066 US-NA11499    (0)   153 :  0.346 0.080 0.039 0.202 0.301 0.034 
9067 US-NA11500    (0)   153 :  0.602 0.047 0.037 0.100 0.171 0.044 
9068 US-NA11501    (0)   153 :  0.474 0.126 0.137 0.044 0.077 0.141 
9069 US-NA11502    (0)   153 :  0.115 0.042 0.033 0.354 0.071 0.386 
9070 US-NA11503    (0)   153 :  0.455 0.037 0.024 0.218 0.210 0.056 
9071 US-NA11504    (0)   153 :  0.021 0.390 0.056 0.049 0.026 0.457 
9072 US-NA11505    (0)   153 :  0.219 0.127 0.031 0.326 0.094 0.203 
9073 US-NA11506    (0)   153 :  0.161 0.188 0.072 0.054 0.091 0.435 
9074 US-NA11507    (0)   153 :  0.263 0.046 0.026 0.480 0.130 0.056 
9075 US-NA11508    (0)   153 :  0.312 0.112 0.092 0.075 0.085 0.325 
9076 US-NA11509    (0)   153 :  0.820 0.027 0.019 0.035 0.032 0.067 
9077 US-NA11510    (0)   153 :  0.339 0.254 0.132 0.129 0.076 0.071 
9078 US-NA11511    (0)   153 :  0.026 0.029 0.024 0.792 0.043 0.085 
9079 US-NA11512    (0)   153 :  0.048 0.058 0.030 0.036 0.052 0.777 
9080 US-NA11513    (0)   153 :  0.090 0.042 0.024 0.226 0.057 0.562 
9081 US-NA11514    (0)   153 :  0.451 0.030 0.074 0.033 0.014 0.397 
9082 US-NA11515    (0)   153 :  0.292 0.162 0.012 0.061 0.166 0.306 
9083 US-NA11516    (0)   153 :  0.791 0.022 0.019 0.101 0.040 0.028 
9084 US-NA11517    (0)   153 :  0.208 0.617 0.014 0.037 0.021 0.102 
9085 US-NA11518    (0)   153 :  0.391 0.052 0.081 0.094 0.212 0.170 
9086 US-NA11519    (0)   153 :  0.432 0.105 0.036 0.259 0.080 0.088 
9087 US-NA11520    (0)   153 :  0.167 0.141 0.040 0.073 0.321 0.257 
9088 US-NA11521    (0)   153 :  0.156 0.019 0.030 0.044 0.048 0.702 
9089 US-NA11522    (0)   153 :  0.091 0.089 0.037 0.695 0.048 0.040 
9090 US-NA11523    (0)   153 :  0.061 0.022 0.014 0.079 0.760 0.064 
9091 US-NA11524    (0)   153 :  0.204 0.099 0.086 0.323 0.249 0.038 
9092 US-NA11525    (0)   153 :  0.081 0.024 0.515 0.325 0.022 0.032 
9093 US-NA11526    (0)   153 :  0.356 0.186 0.015 0.033 0.029 0.382 
9094 US-NA11527    (0)   153 :  0.305 0.039 0.033 0.315 0.266 0.041 
9095 US-NA11528    (0)   153 :  0.033 0.015 0.018 0.065 0.832 0.038 
9096 US-NA11529    (0)   153 :  0.076 0.678 0.033 0.062 0.084 0.068 
9097 US-NA11530    (0)   153 :  0.899 0.017 0.013 0.026 0.028 0.017 
9098 US-NA11531    (0)   153 :  0.214 0.028 0.083 0.091 0.184 0.401 
9099 US-NA11532    (0)   153 :  0.077 0.212 0.026 0.538 0.050 0.097 
9100 US-NA11533    (0)   153 :  0.050 0.137 0.055 0.259 0.026 0.474 
9101 US-NA11534    (0)   153 :  0.112 0.355 0.041 0.117 0.201 0.174 
9102 US-NA11535    (0)   153 :  0.690 0.075 0.021 0.054 0.047 0.112 
9103 US-NA11536    (0)   153 :  0.421 0.045 0.022 0.417 0.045 0.049 
9104 US-NA11537    (0)   153 :  0.049 0.247 0.032 0.055 0.036 0.580 
9105 US-NA11538    (0)   153 :  0.281 0.145 0.078 0.316 0.059 0.120 
9106 US-NA11539    (0)   153 :  0.605 0.061 0.134 0.056 0.096 0.047 
9107 US-NA11540    (0)   153 :  0.086 0.058 0.041 0.064 0.116 0.634 
9108 US-NA11541    (0)   153 :  0.056 0.053 0.023 0.061 0.348 0.459 
9109 US-NA11542    (0)   153 :  0.706 0.058 0.026 0.103 0.073 0.034 
9110 US-NA11543    (0)   153 :  0.086 0.184 0.079 0.045 0.037 0.569 
9111 US-NA11544    (0)   153 :  0.601 0.078 0.020 0.089 0.151 0.061 
9112 US-NA11545    (0)   153 :  0.121 0.146 0.098 0.025 0.099 0.510 
9113 US-NA11546    (0)   153 :  0.222 0.080 0.126 0.222 0.178 0.171 
9114 US-NA11547    (0)   153 :  0.340 0.407 0.040 0.097 0.047 0.070 
9115 US-NA11548    (0)   153 :  0.369 0.089 0.084 0.026 0.044 0.389 
9116 US-NA11549    (0)   153 :  0.062 0.017 0.026 0.070 0.783 0.042 
9117 US-NA11550    (0)   153 :  0.255 0.276 0.100 0.127 0.063 0.179 
9118 US-NA11551    (0)   153 :  0.235 0.037 0.135 0.345 0.040 0.208 
9119 US-NA11552    (0)   153 :  0.715 0.034 0.015 0.143 0.044 0.049 
9120 US-NA11553    (0)   153 :  0.310 0.041 0.023 0.391 0.091 0.145 
9121 US-NA11554    (0)   153 :  0.144 0.080 0.056 0.116 0.316 0.286 
9122 US-NA11555    (0)   153 :  0.831 0.042 0.025 0.023 0.033 0.046 
9123 US-NA11556    (0)   153 :  0.290 0.569 0.015 0.044 0.031 0.052 
9124 US-NA11557    (0)   153 :  0.145 0.034 0.366 0.233 0.086 0.136 
9125 US-NA11558    (0)   153 :  0.147 0.241 0.019 0.392 0.161 0.041 
9126 US-NA11559    (0)   153 :  0.284 0.079 0.438 0.044 0.076 0.079 
9127 US-NA11560    (0)   153 :  0.091 0.674 0.011 0.035 0.143 0.046 
9128 US-NA11561    (0)   153 :  0.232 0.058 0.013 0.266 0.394 0.037 
9129 US-NA11562    (0)   153 :  0.574 0.042 0.069 0.192 0.095 0.028 
9130 US-NA11563    (0)   153 :  0.106 0.134 0.234 0.208 0.131 0.187 
9131 US-NA11564    (0)   153 :  0.841 0.011 0.056 0.024 0.055 0.012 
9132 US-NA11565    (0)   153 :  0.725 0.015 0.023 0.025 0.042 0.170 
9133 US-NA11566    (0)   153 :  0.470 0.057 0.016 0.063 0.248 0.146 
9134 US-NA11567    (0)   153 :  0.070 0.484 0.047 0.175 0.087 0.138 
9135 US-NA11568    (0)   153 :  0.588 0.070 0.025 0.142 0.057 0.117 
9136 US-NA11569    (0)   153 :  0.243 0.544 0.015 0.055 0.044 0.099 
9137 US-NA11570    (0)   153 :  0.553 0.161 0.071 0.046 0.080 0.089 
9138 US-NA11571    (0)   153 :  0.044 0.473 0.056 0.338 0.057 0.031 
9139 US-NA11572    (0)   153 :  0.544 0.020 0.023 0.119 0.270 0.024 
9140 US-NA11573    (0)   153 :  0.098 0.074 0.169 0.520 0.052 0.087 
9141 US-NA11574    (0)   153 :  0.204 0.056 0.224 0.188 0.150 0.178 
9142 US-NA11575    (0)   153 :  0.538 0.052 0.202 0.094 0.074 0.039 

Command line arguments:   structure -m /global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile -e /global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile -K 6 
Input File:    /global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Output File:   bigfilestroutput1_f

Run parameters:
   9142 individuals
   15 loci
   6 populations assumed
   100000 Burn-in period
   1000000 Reps

--------------------------------------------
Estimated Ln Prob of Data   = -685396.0
Mean value of ln likelihood = -677491.7
Variance of ln likelihood   = 15808.7
Mean value of alpha         = 0.0996

Mean value of Fst_1         = 0.0171
Mean value of Fst_2         = 0.0145
Mean value of Fst_3         = 0.0228
Mean value of Fst_4         = 0.0152
Mean value of Fst_5         = 0.0138
Mean value of Fst_6         = 0.0097


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.141  0.057  0.194  0.276  0.199  0.133       45
  2:     0.025  0.017  0.890  0.019  0.024  0.024       50
  3:     0.153  0.176  0.287  0.087  0.214  0.083       48
  4:     0.208  0.089  0.209  0.145  0.259  0.090       50
  5:     0.103  0.125  0.061  0.154  0.439  0.119       50
  6:     0.174  0.074  0.111  0.129  0.352  0.160       49
  7:     0.133  0.073  0.071  0.188  0.401  0.134       43
  8:     0.058  0.064  0.045  0.192  0.588  0.053       46
  9:     0.124  0.251  0.227  0.128  0.183  0.087       60
 10:     0.103  0.113  0.099  0.176  0.348  0.162       38
 11:     0.063  0.047  0.061  0.124  0.626  0.079       50
 12:     0.082  0.064  0.082  0.133  0.572  0.068       48
 13:     0.167  0.136  0.184  0.144  0.227  0.142       50
 14:     0.078  0.078  0.628  0.047  0.098  0.070       57
 15:     0.178  0.171  0.356  0.095  0.123  0.077       48
 16:     0.023  0.029  0.858  0.023  0.029  0.038       48
 17:     0.193  0.123  0.294  0.142  0.156  0.093       50
 18:     0.133  0.110  0.073  0.178  0.388  0.119       44
 19:     0.120  0.054  0.067  0.107  0.560  0.091       50
 20:     0.049  0.062  0.041  0.166  0.636  0.046       50
 21:     0.032  0.038  0.836  0.025  0.028  0.040       48
