This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
7351 NS-GAK02X38    (0)   122 :  0.283 0.028 0.072 0.048 0.541 0.028 
7352 NS-GAK02X39    (0)   122 :  0.383 0.115 0.102 0.099 0.277 0.025 
7353 NS-GAK02X40    (0)   122 :  0.056 0.033 0.054 0.042 0.765 0.050 
7354 NS-GAK02X41    (0)   122 :  0.109 0.036 0.075 0.028 0.702 0.050 
7355 NS-GAK02X42   (13)   122 :  0.043 0.031 0.017 0.025 0.837 0.046 
7356 NS-GAK02X43    (0)   122 :  0.093 0.077 0.179 0.210 0.322 0.119 
7357 NS-GAK02X44    (0)   122 :  0.140 0.053 0.051 0.169 0.455 0.131 
7358 NS-GAK02X45    (0)   122 :  0.070 0.046 0.090 0.058 0.721 0.015 
7359 NS-GAK02X46    (0)   122 :  0.089 0.103 0.147 0.149 0.485 0.027 
7360 NS-GAK02X47    (0)   122 :  0.488 0.031 0.025 0.086 0.343 0.027 
7361 NS-GAK02X48    (0)   122 :  0.331 0.065 0.041 0.059 0.466 0.037 
7362 NS-GAK02X49    (0)   122 :  0.157 0.022 0.032 0.036 0.726 0.027 
7363 NS-GAK02X50    (0)   122 :  0.068 0.048 0.082 0.034 0.751 0.018 
7364 NS-GAK02X51    (0)   122 :  0.156 0.043 0.074 0.046 0.652 0.029 
7365 NS-GAK02X52    (0)   122 :  0.121 0.080 0.172 0.147 0.378 0.101 
7366 NS-GAK02X53    (0)   122 :  0.032 0.084 0.052 0.012 0.801 0.019 
7367 NS-GAK02X54    (0)   122 :  0.772 0.056 0.032 0.041 0.060 0.038 
7368 NS-GAK02X55    (0)   122 :  0.104 0.125 0.062 0.019 0.667 0.022 
7369 NS-GAK02X56    (0)   122 :  0.029 0.217 0.060 0.027 0.639 0.029 
7370 NS-GAK02X57    (0)   122 :  0.489 0.047 0.093 0.104 0.228 0.040 
7371 NS-GAK02X58    (0)   122 :  0.352 0.084 0.031 0.040 0.467 0.026 
7372 NS-GAK02X59    (0)   122 :  0.523 0.032 0.054 0.020 0.344 0.028 
7373 NS-GAK02X60    (0)   122 :  0.037 0.039 0.024 0.033 0.835 0.031 
7374 NS-GAK02X61    (0)   122 :  0.046 0.048 0.056 0.024 0.807 0.020 
7375 NS-GAK02X62    (0)   122 :  0.436 0.168 0.229 0.040 0.096 0.031 
7376 NS-GAK02X63    (0)   122 :  0.071 0.027 0.056 0.038 0.787 0.022 
7377 NS-GAK02X64    (0)   122 :  0.036 0.024 0.016 0.015 0.876 0.034 
7378 NS-GAK02X65    (0)   122 :  0.144 0.024 0.056 0.249 0.495 0.033 
7379 NS-GAK02X66    (0)   122 :  0.152 0.054 0.265 0.113 0.368 0.049 
7380 NS-ROH00X1    (0)   123 :  0.224 0.051 0.445 0.028 0.030 0.222 
7381 NS-ROH00X2    (0)   123 :  0.027 0.067 0.815 0.022 0.024 0.046 
7382 NS-ROH00X3    (0)   123 :  0.021 0.033 0.854 0.025 0.034 0.034 
7383 NS-ROH00X4    (0)   123 :  0.020 0.049 0.809 0.021 0.073 0.027 
7384 NS-ROH00X5    (0)   123 :  0.020 0.098 0.769 0.029 0.031 0.053 
7385 NS-ROH00X6    (0)   123 :  0.021 0.056 0.789 0.017 0.071 0.046 
7386 NS-ROH00X7    (0)   123 :  0.059 0.106 0.075 0.025 0.088 0.645 
7387 NS-ROH00X8    (6)   123 :  0.160 0.213 0.477 0.021 0.080 0.050 
7388 NS-ROH00X9    (0)   123 :  0.089 0.064 0.266 0.097 0.034 0.449 
7389 NS-ROH00X10    (0)   123 :  0.038 0.036 0.688 0.055 0.070 0.112 
7390 NS-ROH00X11    (0)   123 :  0.172 0.141 0.183 0.047 0.063 0.394 
7391 NS-ROH00X12    (0)   123 :  0.027 0.078 0.758 0.044 0.055 0.039 
7392 NS-ROH00X13    (0)   123 :  0.111 0.535 0.189 0.027 0.059 0.079 
7393 NS-ROH00X14    (0)   123 :  0.028 0.091 0.731 0.025 0.093 0.032 
7394 NS-ROH00X15    (0)   123 :  0.097 0.125 0.199 0.021 0.020 0.538 
7395 NS-ROH00X16    (0)   123 :  0.102 0.056 0.552 0.119 0.019 0.152 
7396 NS-ROH00X17    (0)   123 :  0.027 0.071 0.814 0.021 0.032 0.036 
7397 NS-ROH00X18    (0)   123 :  0.113 0.065 0.383 0.134 0.155 0.150 
7398 NS-ROH00X19    (0)   123 :  0.016 0.029 0.896 0.019 0.022 0.019 
7399 NS-ROH00X20    (0)   123 :  0.067 0.067 0.154 0.126 0.505 0.081 
7400 NS-ROH00X21    (0)   123 :  0.051 0.042 0.791 0.019 0.063 0.035 
7401 NS-ROH00X22    (0)   123 :  0.113 0.031 0.523 0.153 0.031 0.148 
7402 NS-ROH00X23    (0)   123 :  0.022 0.037 0.865 0.020 0.030 0.025 
7403 NS-ROH00X24    (0)   123 :  0.033 0.082 0.665 0.049 0.030 0.142 
7404 NS-ROH00X25    (0)   123 :  0.076 0.053 0.723 0.046 0.064 0.038 
7405 NS-ROH00X26    (0)   123 :  0.038 0.058 0.643 0.090 0.088 0.083 
7406 NS-ROH00X27    (6)   123 :  0.021 0.056 0.837 0.022 0.032 0.032 
7407 NS-ROH00X28    (0)   123 :  0.020 0.026 0.852 0.015 0.046 0.041 
7408 NS-SAD00X1    (0)   124 :  0.030 0.425 0.099 0.101 0.303 0.042 
7409 NS-SAD00X2    (0)   124 :  0.014 0.916 0.012 0.027 0.013 0.018 
7410 NS-SAD00X3    (0)   124 :  0.025 0.894 0.025 0.014 0.023 0.018 
7411 NS-SAD00X4    (0)   124 :  0.016 0.652 0.089 0.109 0.029 0.105 
7412 NS-SAD00X5    (0)   124 :  0.013 0.917 0.013 0.029 0.011 0.017 
7413 NS-SAD00X6    (0)   124 :  0.014 0.899 0.019 0.025 0.023 0.020 
7414 NS-SAD00X7    (0)   124 :  0.031 0.758 0.072 0.085 0.023 0.032 
7415 NS-SAD00X8    (0)   124 :  0.016 0.927 0.014 0.010 0.019 0.015 
7416 NS-SAD00X9    (0)   124 :  0.011 0.921 0.015 0.016 0.016 0.020 
7417 NS-SAD00X10    (0)   124 :  0.021 0.853 0.027 0.056 0.023 0.020 
7418 NS-SAD00X11    (0)   124 :  0.014 0.844 0.046 0.048 0.028 0.020 
7419 NS-SAD00X12    (0)   124 :  0.015 0.928 0.016 0.013 0.012 0.016 
7420 NS-SAD00X13    (0)   124 :  0.279 0.528 0.055 0.034 0.075 0.029 
7421 NS-SAD00X14    (0)   124 :  0.028 0.478 0.143 0.145 0.108 0.097 
7422 NS-SAD00X15    (0)   124 :  0.014 0.924 0.021 0.011 0.018 0.012 
7423 NS-SAD00X16    (0)   124 :  0.012 0.837 0.089 0.016 0.024 0.020 
7424 NS-SAD00X17    (0)   124 :  0.020 0.921 0.014 0.010 0.019 0.016 
7425 NS-SAD00X18    (0)   124 :  0.034 0.827 0.048 0.025 0.039 0.027 
7426 NS-SAD00X19    (0)   124 :  0.022 0.828 0.032 0.045 0.019 0.054 
7427 NS-SAD00X20    (0)   124 :  0.070 0.426 0.116 0.165 0.121 0.101 
7428 NS-SAD00X21    (0)   124 :  0.017 0.801 0.081 0.044 0.015 0.042 
7429 NS-SAD00X22    (0)   124 :  0.028 0.716 0.032 0.181 0.027 0.017 
7430 NS-SAD00X23    (0)   124 :  0.029 0.816 0.072 0.026 0.030 0.027 
7431 NS-SAD00X24    (0)   124 :  0.021 0.802 0.031 0.074 0.035 0.037 
7432 NS-SAD00X25    (0)   124 :  0.023 0.674 0.122 0.129 0.024 0.028 
7433 NS-SAD00X26    (0)   124 :  0.017 0.884 0.013 0.031 0.013 0.042 
7434 NS-SAD00X27    (0)   124 :  0.016 0.836 0.043 0.047 0.028 0.029 
7435 NS-SAD00X28    (0)   124 :  0.016 0.929 0.013 0.014 0.014 0.014 
7436 NS-SAD00X29    (0)   124 :  0.014 0.902 0.029 0.022 0.017 0.016 
7437 NS-SAD00X30    (0)   124 :  0.110 0.439 0.336 0.047 0.041 0.026 
7438 NS-SAD00X31    (0)   124 :  0.020 0.886 0.015 0.021 0.015 0.043 
7439 NS-SAD00X32    (0)   124 :  0.020 0.899 0.018 0.023 0.020 0.021 
7440 NS-SAD00X33    (0)   124 :  0.036 0.873 0.027 0.025 0.019 0.021 
7441 NS-SAD00X34    (0)   124 :  0.019 0.710 0.034 0.182 0.026 0.030 
7442 NS-SAD00X35    (0)   124 :  0.023 0.867 0.020 0.060 0.011 0.020 
7443 NS-SAD00X36    (0)   124 :  0.013 0.931 0.013 0.017 0.012 0.015 
7444 NS-SAD00X37    (0)   124 :  0.012 0.899 0.028 0.027 0.016 0.020 
7445 NS-SAD00X38    (0)   124 :  0.032 0.862 0.036 0.024 0.029 0.017 
7446 NS-SAD00X39    (0)   124 :  0.020 0.822 0.062 0.046 0.027 0.023 
7447 NS-SAD00X40    (0)   124 :  0.023 0.904 0.016 0.020 0.015 0.023 
7448 NS-SAD00X41    (6)   124 :  0.020 0.885 0.017 0.020 0.018 0.040 
7449 NS-SAD00X42    (0)   124 :  0.025 0.889 0.024 0.018 0.019 0.026 
7450 NS-SAD00X43    (0)   124 :  0.024 0.858 0.032 0.055 0.017 0.014 
7451 NS-SAD00X44    (0)   124 :  0.014 0.886 0.021 0.026 0.032 0.020 
7452 NS-TSK99X1    (6)   125 :  0.059 0.660 0.051 0.032 0.176 0.023 
7453 NS-TSK99X2    (0)   125 :  0.018 0.875 0.040 0.016 0.018 0.033 
7454 NS-TSK99X3    (0)   125 :  0.013 0.888 0.029 0.022 0.031 0.017 
7455 NS-TSK99X4    (0)   125 :  0.011 0.916 0.017 0.011 0.030 0.015 
7456 NS-TSK99X5    (0)   125 :  0.067 0.740 0.050 0.040 0.044 0.058 
7457 NS-TSK99X6    (0)   125 :  0.019 0.663 0.043 0.011 0.246 0.018 
7458 NS-TSK99X7    (0)   125 :  0.022 0.800 0.049 0.064 0.041 0.024 
7459 NS-TSK99X8    (0)   125 :  0.018 0.869 0.021 0.034 0.022 0.036 
7460 NS-TSK99X9    (0)   125 :  0.017 0.876 0.019 0.030 0.019 0.039 
7461 NS-TSK99X10    (0)   125 :  0.028 0.753 0.057 0.027 0.109 0.026 
7462 NS-TSK99X11    (0)   125 :  0.017 0.861 0.022 0.054 0.024 0.022 
7463 NS-TSK99X12    (0)   125 :  0.026 0.892 0.017 0.015 0.026 0.024 
7464 NS-TSK99X13    (6)   125 :  0.014 0.897 0.037 0.015 0.022 0.015 
7465 NS-TSK99X14    (0)   125 :  0.089 0.285 0.249 0.064 0.284 0.030 
7466 NS-TSK99X15    (6)   125 :  0.021 0.789 0.059 0.073 0.035 0.023 
7467 NS-TSK99X16    (0)   125 :  0.017 0.914 0.018 0.017 0.018 0.016 
7468 NS-TSK99X17    (6)   125 :  0.012 0.903 0.023 0.021 0.023 0.018 
7469 NS-TSK99X18    (0)   125 :  0.020 0.846 0.017 0.039 0.026 0.052 
7470 NS-TSK99X19    (0)   125 :  0.011 0.921 0.013 0.018 0.017 0.019 
7471 NS-TSK99X20    (0)   125 :  0.042 0.775 0.030 0.038 0.077 0.038 
7472 NS-TSK99X21    (0)   125 :  0.013 0.886 0.026 0.028 0.031 0.016 
7473 NS-TSK99X22    (0)   125 :  0.049 0.660 0.085 0.099 0.050 0.057 
7474 NS-TSK99X23    (0)   125 :  0.040 0.803 0.044 0.027 0.058 0.028 
7475 NS-TSK99X24    (0)   125 :  0.022 0.893 0.017 0.020 0.021 0.027 
7476 NS-TSK99X25    (0)   125 :  0.014 0.894 0.025 0.015 0.035 0.017 
7477 NS-TSK99X26    (0)   125 :  0.012 0.914 0.015 0.017 0.016 0.026 
7478 NS-TSK99X27    (0)   125 :  0.012 0.885 0.025 0.024 0.014 0.040 
7479 NS-TSK99X28    (0)   125 :  0.017 0.866 0.032 0.024 0.037 0.023 
7480 NS-TSK99X29    (0)   125 :  0.014 0.878 0.026 0.020 0.035 0.027 
7481 NS-TSK99X30    (0)   125 :  0.021 0.434 0.037 0.280 0.037 0.191 
7482 NS-TSK99X31    (0)   125 :  0.017 0.814 0.038 0.023 0.048 0.060 
7483 NS-TSK99X32    (0)   125 :  0.022 0.868 0.024 0.020 0.015 0.052 
7484 NS-TSK99X33    (0)   125 :  0.016 0.903 0.022 0.013 0.020 0.026 
7485 NS-TSK99X34    (0)   125 :  0.030 0.739 0.040 0.033 0.064 0.094 
7486 NS-TSK99X35    (0)   125 :  0.067 0.628 0.058 0.164 0.031 0.052 
7487 NS-TSK99X36    (0)   125 :  0.024 0.802 0.056 0.041 0.052 0.024 
7488 NS-TSK99X37    (0)   125 :  0.025 0.590 0.148 0.028 0.056 0.153 
7489 NS-TSK99X38    (0)   125 :  0.063 0.454 0.071 0.192 0.038 0.182 
7490 NS-TSK99X39    (0)   125 :  0.019 0.892 0.015 0.016 0.036 0.023 
7491 NS-TSK99X40    (0)   125 :  0.033 0.748 0.069 0.098 0.032 0.020 
7492 NS-TSK99X41    (0)   125 :  0.016 0.879 0.017 0.020 0.016 0.053 
7493 NS-TSK99X42    (0)   125 :  0.050 0.594 0.205 0.038 0.063 0.049 
7494 NS-TSK99X43    (0)   125 :  0.021 0.808 0.025 0.035 0.022 0.089 
7495 NS-TSK99X44    (0)   125 :  0.026 0.600 0.069 0.101 0.077 0.127 
7496 NS-TSK99X45    (0)   125 :  0.009 0.939 0.010 0.010 0.017 0.014 
7497 NS-TSK99X46    (6)   125 :  0.033 0.879 0.014 0.013 0.039 0.022 
7498 NS-TSK99X47    (0)   125 :  0.017 0.879 0.024 0.018 0.039 0.023 
7499 NS-TSK99X48    (0)   125 :  0.023 0.617 0.157 0.048 0.121 0.035 
7500 NS-TSK99X49    (0)   125 :  0.045 0.833 0.024 0.016 0.026 0.055 
7501 NS-TSK99X50    (0)   125 :  0.011 0.932 0.010 0.011 0.021 0.015 
7502 NS-TSK99X51    (0)   125 :  0.013 0.908 0.015 0.017 0.037 0.010 
7503 NS-TSK99X52    (0)   125 :  0.075 0.735 0.059 0.051 0.030 0.050 
7504 NS-TSK99X53    (0)   125 :  0.026 0.892 0.021 0.028 0.014 0.019 
7505 NS-TSK99X54    (0)   125 :  0.022 0.861 0.021 0.022 0.028 0.047 
7506 NS-TSK99X55    (0)   125 :  0.027 0.323 0.195 0.353 0.076 0.025 
7507 NS-TSK99X56    (0)   125 :  0.022 0.808 0.023 0.052 0.048 0.046 
7508 NS-TSK99X57    (0)   125 :  0.014 0.917 0.013 0.020 0.022 0.014 
7509 NS-TSK99X58    (0)   125 :  0.018 0.896 0.020 0.019 0.025 0.022 
7510 NS-TSK99X59    (0)   125 :  0.047 0.605 0.046 0.099 0.029 0.174 
7511 NS-TSK99X60    (0)   125 :  0.033 0.626 0.120 0.020 0.112 0.090 
7512 NS-MED01X1   (13)   126 :  0.035 0.873 0.028 0.022 0.018 0.023 
7513 NS-MED01X2    (0)   126 :  0.028 0.901 0.018 0.014 0.021 0.017 
7514 NS-MED01X3    (0)   126 :  0.109 0.588 0.104 0.092 0.069 0.038 
7515 NS-MED01X4   (13)   126 :  0.048 0.834 0.031 0.033 0.025 0.028 
7516 NS-MED01X5    (0)   126 :  0.010 0.881 0.029 0.035 0.030 0.016 
7517 NS-MED01X6    (0)   126 :  0.015 0.917 0.017 0.011 0.024 0.016 
7518 NS-MED01X7    (0)   126 :  0.491 0.035 0.051 0.156 0.241 0.026 
7519 NS-MED01X8    (0)   126 :  0.016 0.918 0.015 0.012 0.014 0.025 
7520 NS-MED01X9    (0)   126 :  0.032 0.779 0.109 0.020 0.039 0.022 
7521 NS-MED01X10    (0)   126 :  0.014 0.886 0.030 0.029 0.017 0.024 
7522 NS-MED01X11    (0)   126 :  0.105 0.265 0.076 0.072 0.438 0.044 
7523 NS-MED01X12    (0)   126 :  0.015 0.866 0.024 0.050 0.026 0.019 
7524 NS-MED01X13    (0)   126 :  0.019 0.780 0.016 0.130 0.013 0.041 
7525 NS-MED01X14    (0)   126 :  0.016 0.911 0.015 0.023 0.018 0.017 
7526 NS-MED01X15    (0)   126 :  0.031 0.033 0.029 0.038 0.842 0.026 
7527 NS-MED01X16    (0)   126 :  0.024 0.855 0.021 0.018 0.060 0.022 
7528 NS-MED01X17    (0)   126 :  0.017 0.906 0.014 0.024 0.024 0.015 
7529 NS-MED01X18   (13)   126 :  0.716 0.024 0.034 0.032 0.164 0.030 
7530 NS-MED01X19    (0)   126 :  0.016 0.890 0.021 0.041 0.018 0.014 
7531 NS-MED01X20    (0)   126 :  0.011 0.918 0.014 0.018 0.020 0.019 
7532 NS-MED01X21    (0)   126 :  0.041 0.397 0.066 0.047 0.420 0.030 
7533 NS-MED01X22    (0)   126 :  0.028 0.484 0.162 0.037 0.076 0.213 
7534 NS-MED01X23    (0)   126 :  0.013 0.915 0.015 0.020 0.019 0.017 
7535 NS-MED01X24    (0)   126 :  0.023 0.770 0.040 0.031 0.020 0.117 
7536 NS-MED01X25    (0)   126 :  0.018 0.882 0.030 0.029 0.020 0.021 
7537 NS-MED01X26    (0)   126 :  0.015 0.907 0.018 0.012 0.014 0.034 
7538 NS-MED01X27    (0)   126 :  0.056 0.328 0.124 0.033 0.401 0.058 
7539 NS-MED01X28    (0)   126 :  0.016 0.634 0.061 0.091 0.176 0.022 
7540 NS-MED01X29    (0)   126 :  0.035 0.861 0.022 0.022 0.021 0.040 
7541 NS-MED01X30    (0)   126 :  0.059 0.793 0.043 0.027 0.036 0.042 
7542 NS-MED01X31    (0)   126 :  0.027 0.901 0.015 0.015 0.020 0.022 
7543 NS-MED01X32    (0)   126 :  0.010 0.939 0.014 0.014 0.013 0.009 
7544 NS-MED01X33    (0)   126 :  0.073 0.820 0.026 0.025 0.020 0.036 
7545 NS-MED01X34    (0)   126 :  0.025 0.891 0.018 0.015 0.030 0.021 
7546 NS-MED01X35    (0)   126 :  0.019 0.916 0.013 0.015 0.027 0.010 
7547 NS-MED01X36    (0)   126 :  0.013 0.915 0.018 0.012 0.025 0.017 
7548 NS-MED01X37    (0)   126 :  0.014 0.920 0.013 0.016 0.014 0.023 
7549 NS-MED01X38    (0)   126 :  0.013 0.919 0.013 0.012 0.023 0.020 
7550 NS-MED01X39    (0)   126 :  0.021 0.812 0.045 0.023 0.077 0.022 
7551 NS-MED01X40    (0)   126 :  0.037 0.771 0.025 0.036 0.020 0.111 
7552 NS-MED01X41    (0)   126 :  0.084 0.423 0.049 0.027 0.238 0.178 
7553 NS-MED01X42    (0)   126 :  0.024 0.803 0.025 0.039 0.021 0.088 
7554 NS-MED01X43    (0)   126 :  0.016 0.928 0.011 0.017 0.011 0.017 
7555 NS-MED01X44    (0)   126 :  0.037 0.826 0.027 0.022 0.029 0.059 
7556 NS-MED01X45    (0)   126 :  0.044 0.862 0.027 0.022 0.026 0.018 
7557 NS-MED01X46    (0)   126 :  0.017 0.882 0.020 0.031 0.021 0.030 
7558 NS-MED01X47    (0)   126 :  0.011 0.886 0.013 0.055 0.016 0.018 
7559 NS-MED01X48    (0)   126 :  0.020 0.806 0.030 0.094 0.016 0.034 
7560 NS-MED01X49    (0)   126 :  0.034 0.729 0.060 0.015 0.033 0.129 
7561 NS-MED01X50    (0)   126 :  0.026 0.777 0.029 0.019 0.094 0.056 
7562 NS-MED01X51    (0)   126 :  0.016 0.762 0.133 0.029 0.045 0.015 
7563 NS-MED01X52    (0)   126 :  0.032 0.814 0.081 0.022 0.033 0.017 
7564 NS-MED01X53    (0)   126 :  0.042 0.835 0.042 0.034 0.028 0.020 
7565 NS-MED01X54    (0)   126 :  0.016 0.915 0.018 0.016 0.017 0.018 
7566 NS-MED01X55    (0)   126 :  0.034 0.765 0.063 0.040 0.063 0.035 
7567 NS-MED01X56    (0)   126 :  0.016 0.906 0.020 0.021 0.020 0.016 
7568 NS-MED01X57    (0)   126 :  0.017 0.894 0.020 0.025 0.018 0.026 
7569 NS-MED01X58    (0)   126 :  0.014 0.842 0.041 0.045 0.026 0.032 
7570 NS-MED01X59    (0)   126 :  0.012 0.900 0.030 0.015 0.026 0.017 
7571 NS-MED01X60    (0)   126 :  0.014 0.912 0.018 0.020 0.022 0.013 
7572 NS-MED01X61    (0)   126 :  0.019 0.874 0.040 0.017 0.029 0.021 
7573 NS-MED01X62    (0)   126 :  0.030 0.767 0.032 0.045 0.052 0.073 
7574 NS-MED01X63    (6)   126 :  0.019 0.882 0.020 0.029 0.028 0.022 
7575 NS-MED01X64    (0)   126 :  0.020 0.837 0.021 0.054 0.032 0.035 
7576 NS-MED01X65    (0)   126 :  0.018 0.848 0.066 0.017 0.027 0.023 
7577 NS-MED01X66    (0)   126 :  0.010 0.922 0.014 0.021 0.017 0.015 
7578 NS-MED01X67    (0)   126 :  0.016 0.895 0.021 0.012 0.027 0.028 
7579 NS-MED01X68    (0)   126 :  0.014 0.909 0.021 0.024 0.018 0.013 
7580 NS-MED01X69    (0)   126 :  0.011 0.925 0.015 0.018 0.013 0.018 
7581 NS-MED01X70    (0)   126 :  0.014 0.895 0.023 0.028 0.026 0.014 
7582 NS-MED01X71    (0)   126 :  0.042 0.787 0.031 0.028 0.032 0.080 
7583 NS-MED01X72    (0)   126 :  0.016 0.908 0.012 0.020 0.028 0.017 
7584 NS-MED01X73    (0)   126 :  0.027 0.655 0.016 0.027 0.243 0.033 
7585 NS-MED01X74    (0)   126 :  0.016 0.899 0.019 0.027 0.024 0.016 
7586 NS-MED01X75    (0)   126 :  0.017 0.872 0.030 0.011 0.052 0.018 
7587 NS-MED01X76    (0)   126 :  0.018 0.877 0.032 0.037 0.014 0.023 
7588 NS-MED01X77    (6)   126 :  0.054 0.779 0.042 0.036 0.042 0.047 
7589 NS-MED01X78    (0)   126 :  0.021 0.839 0.020 0.032 0.020 0.068 
7590 NS-MED01X79    (0)   126 :  0.039 0.792 0.025 0.019 0.062 0.063 
7591 NS-MED01X80    (0)   126 :  0.022 0.916 0.022 0.012 0.017 0.011 
7592 NS-MED01X81    (0)   126 :  0.017 0.675 0.104 0.072 0.086 0.045 
7593 NS-MED01X82    (0)   126 :  0.012 0.911 0.024 0.014 0.026 0.014 
7594 NS-MED01X83   (13)   126 :  0.021 0.667 0.075 0.131 0.076 0.030 
7595 NS-LAH00X1    (0)   127 :  0.042 0.754 0.035 0.026 0.052 0.091 
7596 NS-LAH00X2    (0)   127 :  0.016 0.913 0.019 0.011 0.028 0.014 
7597 NS-LAH00X3    (0)   127 :  0.025 0.824 0.039 0.012 0.083 0.017 
7598 NS-LAH00X4    (0)   127 :  0.016 0.927 0.017 0.012 0.015 0.013 
7599 NS-LAH00X5    (0)   127 :  0.018 0.915 0.015 0.017 0.022 0.013 
7600 NS-LAH00X6    (0)   127 :  0.093 0.699 0.038 0.044 0.103 0.022 
7601 NS-LAH00X7    (0)   127 :  0.020 0.906 0.016 0.017 0.020 0.021 
7602 NS-LAH00X8    (0)   127 :  0.142 0.754 0.016 0.019 0.021 0.049 
7603 NS-LAH00X9    (0)   127 :  0.046 0.321 0.390 0.155 0.053 0.034 
7604 NS-LAH00X10    (0)   127 :  0.026 0.904 0.014 0.015 0.024 0.017 
7605 NS-LAH00X11    (0)   127 :  0.043 0.801 0.030 0.039 0.058 0.029 
7606 NS-LAH00X12    (0)   127 :  0.025 0.873 0.020 0.015 0.034 0.032 
7607 NS-LAH00X13    (0)   127 :  0.028 0.848 0.027 0.016 0.052 0.028 
7608 NS-LAH00X14    (0)   127 :  0.011 0.938 0.011 0.013 0.013 0.014 
7609 NS-LAH00X15    (0)   127 :  0.051 0.776 0.034 0.083 0.039 0.016 
7610 NS-LAH00X16    (0)   127 :  0.028 0.668 0.025 0.023 0.221 0.035 
7611 NS-LAH00X17    (0)   127 :  0.119 0.710 0.043 0.053 0.043 0.033 
7612 NS-LAH00X18    (6)   127 :  0.034 0.856 0.025 0.029 0.025 0.031 
7613 NS-LAH00X19    (0)   127 :  0.026 0.839 0.026 0.023 0.037 0.050 
7614 NS-LAH00X20    (0)   127 :  0.021 0.887 0.014 0.036 0.026 0.015 
7615 NS-LAH00X21    (0)   127 :  0.041 0.601 0.039 0.049 0.199 0.073 
7616 NS-LAH00X22    (0)   127 :  0.011 0.942 0.009 0.012 0.015 0.010 
7617 NS-LAH00X23    (0)   127 :  0.020 0.837 0.045 0.045 0.034 0.020 
7618 NS-LAH00X24    (0)   127 :  0.017 0.900 0.024 0.013 0.032 0.014 
7619 NS-LAH00X25    (0)   127 :  0.012 0.838 0.063 0.019 0.051 0.017 
7620 NS-LAH00X26    (0)   127 :  0.033 0.892 0.032 0.014 0.018 0.012 
7621 NS-LAH00X27    (0)   127 :  0.016 0.905 0.018 0.015 0.030 0.015 
7622 NS-LAH00X28    (0)   127 :  0.076 0.754 0.018 0.033 0.053 0.066 
7623 NS-LAH00X29    (0)   127 :  0.026 0.796 0.021 0.020 0.106 0.031 
7624 NS-LAH00X30    (0)   127 :  0.015 0.815 0.032 0.029 0.088 0.022 
7625 NS-LAH00X31    (0)   127 :  0.023 0.852 0.037 0.035 0.036 0.018 
7626 NS-LAH00X32    (0)   127 :  0.051 0.518 0.019 0.267 0.052 0.093 
7627 NS-LAH00X33    (0)   127 :  0.015 0.925 0.015 0.014 0.013 0.018 
7628 NS-LAH00X34    (0)   127 :  0.012 0.920 0.014 0.014 0.025 0.015 
7629 NS-LAH00X35    (0)   127 :  0.035 0.474 0.200 0.151 0.089 0.050 
7630 NS-LAH00X36    (0)   127 :  0.035 0.746 0.050 0.033 0.088 0.047 
7631 NS-LAH00X37    (0)   127 :  0.601 0.151 0.050 0.017 0.071 0.110 
7632 NS-LAH00X38    (0)   127 :  0.022 0.882 0.030 0.022 0.021 0.023 
7633 NS-LAH00X39    (0)   127 :  0.070 0.776 0.021 0.069 0.046 0.018 
7634 NS-LAH00X40    (0)   127 :  0.021 0.809 0.055 0.038 0.044 0.033 
