This is a job step 7


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals
8902 NS-MAB06X23    (0)   150 :  0.019 0.057 0.040 0.267 0.548 0.058 0.012 
8903 NS-MAB06X24    (6)   150 :  0.054 0.031 0.043 0.698 0.033 0.056 0.085 
8904 NS-MAB06X25    (0)   150 :  0.014 0.027 0.545 0.209 0.124 0.026 0.056 
8905 NS-MAB06X26    (0)   150 :  0.032 0.036 0.102 0.360 0.303 0.142 0.024 
8906 NS-MAB06X27    (0)   150 :  0.042 0.105 0.099 0.302 0.141 0.241 0.071 
8907 NS-MAB06X28    (0)   150 :  0.064 0.150 0.129 0.163 0.240 0.231 0.022 
8908 NS-MAB06X29    (0)   150 :  0.019 0.030 0.310 0.546 0.038 0.046 0.013 
8909 NS-MAB06X30    (0)   150 :  0.062 0.220 0.074 0.500 0.101 0.025 0.019 
8910 NS-MAB06X31    (0)   150 :  0.024 0.017 0.218 0.505 0.058 0.111 0.066 
8911 NS-MAB06X32    (0)   150 :  0.019 0.020 0.105 0.760 0.026 0.058 0.012 
8912 NS-MAB06X33    (0)   150 :  0.013 0.028 0.422 0.107 0.023 0.335 0.072 
8913 NS-MAB06X34    (0)   150 :  0.014 0.023 0.044 0.838 0.028 0.032 0.020 
8914 NS-MAB06X35    (0)   150 :  0.016 0.027 0.033 0.780 0.027 0.097 0.019 
8915 NS-MAB06X36    (0)   150 :  0.028 0.182 0.022 0.668 0.015 0.050 0.035 
8916 NS-MAB06X37    (0)   150 :  0.013 0.046 0.019 0.864 0.021 0.022 0.014 
8917 NS-MAB06X38    (0)   150 :  0.010 0.023 0.020 0.546 0.014 0.365 0.021 
8918 NS-MAB06X39    (0)   150 :  0.199 0.042 0.021 0.447 0.210 0.065 0.016 
8919 NS-MAB06X40    (6)   150 :  0.020 0.041 0.107 0.683 0.035 0.095 0.019 
8920 NS-MAB06X41    (0)   150 :  0.018 0.015 0.022 0.499 0.378 0.056 0.014 
8921 NS-MAB06X42    (0)   150 :  0.019 0.026 0.139 0.138 0.011 0.641 0.025 
8922 NS-MAB06X43    (0)   150 :  0.050 0.028 0.191 0.631 0.037 0.048 0.015 
8923 NS-MAB06X44    (0)   150 :  0.021 0.064 0.013 0.790 0.040 0.049 0.024 
8924 NS-MAB06X45    (0)   150 :  0.022 0.028 0.018 0.871 0.017 0.022 0.021 
8925 NS-MAB06X46    (0)   150 :  0.034 0.057 0.032 0.741 0.013 0.100 0.024 
8926 NS-MAB06X47    (0)   150 :  0.024 0.038 0.841 0.039 0.018 0.026 0.013 
8927 NS-MAB06X48    (0)   150 :  0.014 0.067 0.121 0.676 0.016 0.094 0.012 
8928 NS-MAB06X49    (0)   150 :  0.122 0.337 0.310 0.081 0.036 0.091 0.023 
8929 NS-MAB06X50    (0)   150 :  0.017 0.039 0.031 0.296 0.096 0.504 0.017 
8930 NS-MAB06X51    (0)   150 :  0.032 0.021 0.048 0.283 0.262 0.206 0.148 
8931 NS-MAB06X52    (0)   150 :  0.025 0.076 0.257 0.374 0.105 0.082 0.080 
8932 NS-MAB06X53    (0)   150 :  0.014 0.027 0.179 0.682 0.030 0.049 0.019 
8933 NS-MAB06X54    (0)   150 :  0.067 0.110 0.086 0.142 0.225 0.347 0.024 
8934 NS-MAB06X55    (0)   150 :  0.046 0.085 0.029 0.730 0.029 0.059 0.022 
8935 NS-MAB06X56    (0)   150 :  0.048 0.093 0.037 0.685 0.036 0.046 0.055 
8936 NS-MAB06X57    (0)   150 :  0.034 0.034 0.038 0.048 0.033 0.071 0.741 
8937 NS-MAB06X58    (0)   150 :  0.030 0.028 0.051 0.638 0.019 0.189 0.044 
8938 NS-MAB06X59    (0)   150 :  0.017 0.103 0.166 0.502 0.043 0.053 0.116 
8939 NS-MAB06X60    (0)   150 :  0.028 0.031 0.022 0.685 0.021 0.205 0.009 
8940 NS-MAB06X61    (0)   150 :  0.027 0.067 0.042 0.761 0.018 0.047 0.037 
8941 NS-MAB06X62    (0)   150 :  0.055 0.409 0.020 0.388 0.064 0.037 0.027 
8942 NS-MAB06X63    (0)   150 :  0.107 0.175 0.016 0.502 0.029 0.079 0.092 
8943 NS-MAB06X64    (0)   150 :  0.018 0.020 0.093 0.605 0.101 0.127 0.036 
8944 NS-MAB06X65    (0)   150 :  0.048 0.108 0.076 0.175 0.021 0.532 0.040 
8945 NS-MAB06X66    (0)   150 :  0.166 0.123 0.029 0.384 0.132 0.095 0.072 
8946 NS-MAB06X67    (0)   150 :  0.037 0.041 0.069 0.408 0.171 0.159 0.116 
8947 NS-MAB06X68    (0)   150 :  0.108 0.066 0.022 0.626 0.066 0.085 0.027 
8948 NS-MAB06X69    (0)   150 :  0.032 0.347 0.047 0.517 0.014 0.033 0.010 
8949 NS-MAB06X70    (0)   150 :  0.037 0.285 0.025 0.453 0.116 0.065 0.019 
8950 NS-MAB06X71    (0)   150 :  0.026 0.031 0.030 0.821 0.023 0.052 0.017 
8951 NS-MAB06X72    (0)   150 :  0.024 0.021 0.043 0.769 0.073 0.059 0.012 
8952 NS-MAB06X73    (0)   150 :  0.018 0.022 0.094 0.799 0.028 0.020 0.018 
8953 NS-MAB06X74    (0)   150 :  0.025 0.147 0.030 0.647 0.065 0.061 0.025 
8954 NS-MAB06X75    (0)   150 :  0.034 0.366 0.018 0.444 0.094 0.029 0.016 
8955 NS-MAB06X76    (0)   150 :  0.019 0.016 0.045 0.856 0.029 0.023 0.012 
8956 NS-MAB06X77    (0)   150 :  0.028 0.037 0.029 0.815 0.025 0.052 0.013 
8957 NS-MAB06X78    (0)   150 :  0.029 0.198 0.045 0.654 0.024 0.037 0.013 
8958 NS-MAB06X79    (0)   150 :  0.039 0.078 0.031 0.690 0.023 0.076 0.063 
8959 NS-MAB06X80    (0)   150 :  0.057 0.249 0.029 0.095 0.496 0.059 0.014 
8960 NS-MRG01X1    (0)   151 :  0.034 0.039 0.041 0.649 0.036 0.149 0.052 
8961 NS-MRG01X2    (0)   151 :  0.025 0.187 0.028 0.174 0.047 0.516 0.024 
8962 NS-MRG01X3    (0)   151 :  0.043 0.142 0.263 0.319 0.098 0.047 0.087 
8963 NS-MRG01X4    (0)   151 :  0.197 0.060 0.022 0.322 0.040 0.334 0.025 
8964 NS-MRG01X5    (0)   151 :  0.013 0.015 0.020 0.901 0.026 0.014 0.010 
8965 NS-MRG01X6    (0)   151 :  0.030 0.365 0.066 0.452 0.023 0.040 0.024 
8966 NS-MRG01X7    (0)   151 :  0.016 0.040 0.035 0.816 0.043 0.038 0.012 
8967 NS-MRG01X8    (0)   151 :  0.062 0.037 0.151 0.402 0.089 0.213 0.045 
8968 NS-MRG01X9    (0)   151 :  0.057 0.073 0.499 0.143 0.110 0.095 0.023 
8969 NS-MRG01X10    (0)   151 :  0.020 0.062 0.063 0.612 0.156 0.045 0.042 
8970 NS-MRG01X11    (0)   151 :  0.019 0.023 0.131 0.294 0.048 0.455 0.031 
8971 NS-MRG01X12    (0)   151 :  0.026 0.444 0.033 0.221 0.019 0.225 0.033 
8972 NS-MRG01X13    (0)   151 :  0.065 0.029 0.097 0.616 0.039 0.080 0.073 
8973 NS-MRG01X14    (0)   151 :  0.017 0.091 0.023 0.690 0.125 0.041 0.013 
8974 NS-MRG01X15    (0)   151 :  0.020 0.049 0.071 0.351 0.132 0.098 0.278 
8975 NS-MRG01X16    (0)   151 :  0.037 0.073 0.030 0.752 0.016 0.030 0.063 
8976 NS-MRG01X17    (0)   151 :  0.013 0.030 0.141 0.745 0.023 0.040 0.010 
8977 NS-MRG01X18    (0)   151 :  0.017 0.022 0.067 0.504 0.163 0.208 0.019 
8978 NS-MRG01X19    (0)   151 :  0.162 0.090 0.082 0.505 0.085 0.049 0.027 
8979 NS-MRG01X20    (0)   151 :  0.015 0.056 0.069 0.116 0.018 0.699 0.027 
8980 NS-MRG01X21    (0)   151 :  0.032 0.043 0.039 0.745 0.027 0.104 0.011 
8981 NS-MRG01X22    (0)   151 :  0.053 0.070 0.057 0.425 0.258 0.071 0.065 
8982 NS-MRG01X23    (0)   151 :  0.084 0.070 0.061 0.501 0.109 0.148 0.026 
8983 NS-MRG01X24    (0)   151 :  0.228 0.067 0.079 0.413 0.100 0.090 0.024 
8984 NS-MRG01X25    (0)   151 :  0.044 0.088 0.643 0.085 0.018 0.061 0.061 
8985 NS-MRG01X26    (0)   151 :  0.020 0.017 0.048 0.785 0.061 0.043 0.025 
8986 NS-MRG01X27    (0)   151 :  0.105 0.167 0.041 0.283 0.248 0.039 0.118 
8987 NS-MRG01X28    (0)   151 :  0.081 0.391 0.260 0.118 0.078 0.059 0.013 
8988 NS-MRG01X29    (0)   151 :  0.048 0.566 0.052 0.108 0.071 0.094 0.061 
8989 NS-MRG01X30    (0)   151 :  0.014 0.025 0.056 0.822 0.021 0.052 0.011 
8990 NS-MRG01X31    (0)   151 :  0.098 0.392 0.024 0.140 0.283 0.051 0.012 
8991 NS-MRG01X32    (0)   151 :  0.012 0.063 0.090 0.769 0.027 0.025 0.015 
8992 NS-MRG01X33    (0)   151 :  0.014 0.039 0.280 0.491 0.055 0.105 0.016 
8993 NS-MRG01X34    (0)   151 :  0.241 0.168 0.050 0.408 0.069 0.044 0.020 
8994 NS-MRG01X35    (0)   151 :  0.033 0.317 0.017 0.489 0.019 0.112 0.012 
8995 NS-MRG01X36    (0)   151 :  0.036 0.027 0.027 0.817 0.017 0.022 0.054 
8996 NS-MRG01X37    (0)   151 :  0.053 0.101 0.019 0.706 0.013 0.046 0.062 
8997 NS-MRG01X38    (0)   151 :  0.023 0.362 0.100 0.292 0.094 0.103 0.026 
8998 NS-MRG01X39    (0)   151 :  0.019 0.054 0.047 0.508 0.052 0.238 0.080 
8999 NS-MRG01X40    (0)   151 :  0.029 0.034 0.127 0.707 0.052 0.030 0.021 
9000 NS-MRG01X41    (0)   151 :  0.028 0.257 0.041 0.435 0.106 0.118 0.015 
9001 NS-MRG01X42    (0)   151 :  0.031 0.501 0.031 0.341 0.029 0.041 0.026 
9002 NS-MRG01X43    (0)   151 :  0.187 0.095 0.252 0.135 0.084 0.101 0.146 
9003 NS-MRG01X44    (0)   151 :  0.019 0.035 0.077 0.713 0.083 0.053 0.019 
9004 NS-MRG01X45    (0)   151 :  0.051 0.530 0.075 0.285 0.016 0.028 0.016 
9005 NS-MRG01X46    (0)   151 :  0.024 0.058 0.035 0.791 0.030 0.050 0.012 
9006 NS-MRG01X47    (0)   151 :  0.059 0.051 0.640 0.064 0.072 0.051 0.064 
9007 NS-MRG01X48    (0)   151 :  0.020 0.017 0.033 0.628 0.129 0.115 0.057 
9008 NS-MRG01X49    (0)   151 :  0.044 0.044 0.074 0.619 0.042 0.165 0.012 
9009 NS-RES01X1    (0)   152 :  0.023 0.078 0.041 0.297 0.245 0.297 0.019 
9010 NS-RES01X2    (0)   152 :  0.094 0.032 0.064 0.032 0.056 0.702 0.019 
9011 NS-RES01X3    (0)   152 :  0.333 0.125 0.032 0.058 0.283 0.142 0.027 
9012 NS-RES01X4    (0)   152 :  0.076 0.287 0.059 0.071 0.031 0.401 0.074 
9013 NS-RES01X5    (0)   152 :  0.479 0.091 0.087 0.047 0.097 0.164 0.035 
9014 NS-RES01X6    (0)   152 :  0.013 0.027 0.022 0.022 0.014 0.888 0.013 
9015 NS-RES01X7    (0)   152 :  0.139 0.373 0.017 0.155 0.019 0.231 0.066 
9016 NS-RES01X8    (0)   152 :  0.513 0.032 0.029 0.037 0.051 0.200 0.137 
9017 NS-RES01X9    (0)   152 :  0.097 0.051 0.036 0.019 0.013 0.711 0.073 
9018 NS-RES01X10    (0)   152 :  0.040 0.064 0.290 0.090 0.129 0.272 0.115 
9019 NS-RES01X11    (0)   152 :  0.026 0.155 0.493 0.134 0.037 0.107 0.048 
9020 NS-RES01X12    (0)   152 :  0.158 0.027 0.365 0.115 0.196 0.075 0.064 
9021 NS-RES01X13    (0)   152 :  0.757 0.053 0.015 0.023 0.032 0.105 0.016 
9022 NS-RES01X14    (0)   152 :  0.076 0.033 0.024 0.048 0.036 0.657 0.127 
9023 NS-RES01X15    (0)   152 :  0.323 0.044 0.017 0.045 0.199 0.257 0.116 
9024 NS-RES01X16    (0)   152 :  0.019 0.092 0.129 0.288 0.036 0.400 0.035 
9025 NS-RES01X17    (0)   152 :  0.283 0.043 0.018 0.021 0.064 0.043 0.528 
9026 NS-RES01X18    (0)   152 :  0.020 0.028 0.091 0.046 0.053 0.737 0.025 
9027 NS-RES01X19    (0)   152 :  0.088 0.344 0.035 0.186 0.061 0.243 0.043 
9028 NS-RES01X20    (0)   152 :  0.032 0.051 0.017 0.022 0.038 0.810 0.029 
9029 NS-RES01X21    (0)   152 :  0.046 0.140 0.027 0.123 0.015 0.238 0.411 
9030 NS-RES01X22    (0)   152 :  0.264 0.032 0.077 0.057 0.130 0.252 0.188 
9031 NS-RES01X23    (0)   152 :  0.027 0.131 0.018 0.053 0.018 0.729 0.025 
9032 NS-RES01X24    (0)   152 :  0.017 0.029 0.022 0.013 0.068 0.826 0.026 
9033 NS-RES01X25    (0)   152 :  0.025 0.036 0.040 0.053 0.026 0.782 0.038 
9034 NS-RES01X26    (0)   152 :  0.044 0.062 0.012 0.077 0.014 0.752 0.038 
9035 NS-RES01X27    (0)   152 :  0.047 0.329 0.018 0.034 0.030 0.458 0.083 
9036 NS-RES01X28    (0)   152 :  0.175 0.440 0.065 0.046 0.094 0.170 0.011 
9037 NS-RES01X29    (0)   152 :  0.114 0.133 0.471 0.025 0.122 0.064 0.070 
9038 NS-RES01X30    (0)   152 :  0.367 0.160 0.022 0.062 0.081 0.272 0.036 
9039 NS-RES01X31    (0)   152 :  0.058 0.115 0.393 0.172 0.083 0.145 0.035 
9040 NS-RES01X32    (0)   152 :  0.349 0.563 0.015 0.017 0.014 0.025 0.017 
9041 NS-RES01X33    (0)   152 :  0.053 0.283 0.145 0.070 0.061 0.338 0.049 
9042 NS-RES01X34    (0)   152 :  0.597 0.037 0.085 0.142 0.049 0.067 0.023 
9043 US-NA11476    (0)   153 :  0.227 0.471 0.087 0.105 0.026 0.063 0.022 
9044 US-NA11477    (0)   153 :  0.087 0.100 0.321 0.095 0.224 0.146 0.027 
9045 US-NA11478    (0)   153 :  0.020 0.361 0.303 0.141 0.135 0.025 0.015 
9046 US-NA11479    (0)   153 :  0.071 0.030 0.353 0.393 0.067 0.065 0.020 
9047 US-NA11480    (0)   153 :  0.048 0.057 0.022 0.682 0.042 0.099 0.050 
9048 US-NA11481    (0)   153 :  0.152 0.366 0.173 0.113 0.045 0.093 0.057 
9049 US-NA11482    (0)   153 :  0.019 0.027 0.059 0.595 0.202 0.082 0.017 
9050 US-NA11483    (0)   153 :  0.026 0.032 0.137 0.531 0.030 0.224 0.021 
9051 US-NA11484    (0)   153 :  0.046 0.091 0.053 0.684 0.069 0.035 0.022 
9052 US-NA11485    (0)   153 :  0.128 0.123 0.147 0.031 0.033 0.494 0.044 
9053 US-NA11486    (0)   153 :  0.095 0.250 0.179 0.129 0.235 0.042 0.069 
9054 US-NA11487    (0)   153 :  0.155 0.047 0.249 0.062 0.412 0.055 0.019 
9055 US-NA11488    (0)   153 :  0.048 0.417 0.037 0.135 0.046 0.282 0.035 
9056 US-NA11489    (0)   153 :  0.017 0.045 0.049 0.764 0.021 0.094 0.010 
9057 US-NA11490    (0)   153 :  0.122 0.095 0.183 0.091 0.304 0.154 0.052 
9058 US-NA11491    (0)   153 :  0.080 0.124 0.576 0.031 0.134 0.027 0.028 
9059 US-NA11492    (0)   153 :  0.104 0.036 0.202 0.062 0.068 0.047 0.480 
9060 US-NA11493    (0)   153 :  0.148 0.028 0.435 0.145 0.069 0.056 0.118 
9061 US-NA11494    (0)   153 :  0.205 0.235 0.207 0.132 0.158 0.028 0.035 
9062 US-NA11495    (0)   153 :  0.059 0.032 0.604 0.101 0.058 0.073 0.073 
9063 US-NA11496    (0)   153 :  0.089 0.032 0.021 0.059 0.136 0.646 0.017 
9064 US-NA11497    (0)   153 :  0.059 0.047 0.148 0.356 0.127 0.208 0.056 
9065 US-NA11498    (0)   153 :  0.036 0.203 0.076 0.212 0.045 0.189 0.239 
9066 US-NA11499    (0)   153 :  0.044 0.053 0.290 0.207 0.073 0.300 0.033 
9067 US-NA11500    (0)   153 :  0.045 0.046 0.469 0.132 0.067 0.209 0.033 
9068 US-NA11501    (0)   153 :  0.189 0.102 0.426 0.043 0.047 0.074 0.119 
9069 US-NA11502    (0)   153 :  0.108 0.410 0.078 0.307 0.028 0.046 0.024 
9070 US-NA11503    (0)   153 :  0.034 0.083 0.371 0.173 0.032 0.288 0.019 
9071 US-NA11504    (0)   153 :  0.452 0.067 0.017 0.047 0.339 0.028 0.051 
9072 US-NA11505    (0)   153 :  0.201 0.143 0.146 0.333 0.053 0.099 0.026 
9073 US-NA11506    (0)   153 :  0.367 0.350 0.084 0.036 0.025 0.077 0.062 
9074 US-NA11507    (0)   153 :  0.032 0.185 0.205 0.407 0.036 0.112 0.023 
9075 US-NA11508    (0)   153 :  0.140 0.172 0.226 0.045 0.240 0.098 0.080 
9076 US-NA11509    (0)   153 :  0.046 0.059 0.797 0.028 0.022 0.030 0.017 
9077 US-NA11510    (0)   153 :  0.055 0.070 0.074 0.096 0.557 0.079 0.069 
9078 US-NA11511    (0)   153 :  0.054 0.058 0.020 0.732 0.038 0.077 0.022 
9079 US-NA11512    (0)   153 :  0.714 0.043 0.040 0.033 0.072 0.072 0.026 
9080 US-NA11513    (0)   153 :  0.505 0.057 0.075 0.263 0.032 0.046 0.023 
9081 US-NA11514    (0)   153 :  0.227 0.030 0.597 0.035 0.018 0.014 0.078 
9082 US-NA11515    (0)   153 :  0.445 0.100 0.185 0.062 0.036 0.161 0.010 
9083 US-NA11516    (0)   153 :  0.019 0.059 0.658 0.166 0.023 0.056 0.019 
9084 US-NA11517    (0)   153 :  0.347 0.118 0.357 0.035 0.110 0.020 0.013 
9085 US-NA11518    (0)   153 :  0.124 0.156 0.390 0.065 0.044 0.149 0.072 
9086 US-NA11519    (0)   153 :  0.082 0.071 0.101 0.502 0.108 0.109 0.026 
9087 US-NA11520    (0)   153 :  0.103 0.263 0.156 0.057 0.145 0.238 0.036 
9088 US-NA11521    (0)   153 :  0.545 0.042 0.220 0.059 0.017 0.083 0.035 
9089 US-NA11522    (0)   153 :  0.090 0.026 0.067 0.648 0.095 0.046 0.028 
9090 US-NA11523    (0)   153 :  0.027 0.037 0.031 0.041 0.022 0.832 0.011 
9091 US-NA11524    (0)   153 :  0.047 0.055 0.101 0.306 0.141 0.288 0.061 
9092 US-NA11525    (0)   153 :  0.024 0.017 0.027 0.361 0.054 0.020 0.497 
9093 US-NA11526    (0)   153 :  0.115 0.645 0.123 0.033 0.053 0.018 0.011 
9094 US-NA11527    (0)   153 :  0.030 0.046 0.179 0.330 0.125 0.264 0.026 
9095 US-NA11528    (0)   153 :  0.043 0.014 0.023 0.067 0.020 0.818 0.015 
9096 US-NA11529    (0)   153 :  0.113 0.426 0.065 0.061 0.222 0.079 0.033 
9097 US-NA11530    (0)   153 :  0.012 0.025 0.886 0.020 0.023 0.023 0.011 
9098 US-NA11531    (0)   153 :  0.141 0.312 0.173 0.084 0.015 0.190 0.086 
9099 US-NA11532    (0)   153 :  0.069 0.387 0.042 0.409 0.036 0.034 0.022 
9100 US-NA11533    (0)   153 :  0.367 0.147 0.039 0.294 0.076 0.026 0.051 
9101 US-NA11534    (0)   153 :  0.120 0.219 0.095 0.110 0.246 0.169 0.040 
9102 US-NA11535    (0)   153 :  0.088 0.087 0.670 0.046 0.041 0.048 0.019 
9103 US-NA11536    (0)   153 :  0.036 0.083 0.423 0.360 0.038 0.040 0.020 
9104 US-NA11537    (0)   153 :  0.347 0.416 0.039 0.040 0.102 0.031 0.025 
9105 US-NA11538    (0)   153 :  0.066 0.263 0.186 0.181 0.212 0.041 0.051 
9106 US-NA11539    (0)   153 :  0.033 0.125 0.379 0.047 0.238 0.071 0.106 
9107 US-NA11540    (0)   153 :  0.235 0.336 0.068 0.049 0.117 0.159 0.035 
9108 US-NA11541    (0)   153 :  0.708 0.023 0.037 0.047 0.022 0.147 0.017 
9109 US-NA11542    (0)   153 :  0.040 0.054 0.664 0.113 0.049 0.058 0.023 
9110 US-NA11543    (0)   153 :  0.694 0.036 0.049 0.032 0.100 0.036 0.054 
9111 US-NA11544    (0)   153 :  0.041 0.136 0.438 0.086 0.095 0.187 0.017 
9112 US-NA11545    (0)   153 :  0.612 0.159 0.071 0.022 0.009 0.060 0.067 
9113 US-NA11546    (0)   153 :  0.088 0.330 0.161 0.154 0.068 0.089 0.110 
9114 US-NA11547    (0)   153 :  0.045 0.031 0.065 0.048 0.765 0.027 0.019 
9115 US-NA11548    (0)   153 :  0.077 0.393 0.117 0.022 0.262 0.053 0.076 
9116 US-NA11549    (0)   153 :  0.022 0.048 0.040 0.058 0.020 0.792 0.021 
9117 US-NA11550    (0)   153 :  0.116 0.091 0.085 0.062 0.533 0.042 0.071 
9118 US-NA11551    (0)   153 :  0.225 0.042 0.246 0.272 0.037 0.049 0.130 
9119 US-NA11552    (0)   153 :  0.032 0.168 0.403 0.133 0.206 0.045 0.014 
9120 US-NA11553    (0)   153 :  0.073 0.173 0.192 0.395 0.044 0.104 0.019 
9121 US-NA11554    (0)   153 :  0.201 0.060 0.076 0.053 0.193 0.377 0.039 
9122 US-NA11555    (0)   153 :  0.066 0.038 0.797 0.026 0.018 0.033 0.022 
9123 US-NA11556    (0)   153 :  0.033 0.041 0.053 0.021 0.822 0.019 0.010 
9124 US-NA11557    (0)   153 :  0.032 0.244 0.137 0.138 0.123 0.069 0.256 
9125 US-NA11558    (0)   153 :  0.070 0.030 0.078 0.134 0.570 0.103 0.014 
9126 US-NA11559    (0)   153 :  0.026 0.056 0.093 0.021 0.397 0.122 0.286 
9127 US-NA11560    (0)   153 :  0.112 0.545 0.095 0.032 0.065 0.140 0.010 
9128 US-NA11561    (0)   153 :  0.038 0.044 0.147 0.234 0.080 0.446 0.010 
9129 US-NA11562    (0)   153 :  0.018 0.017 0.135 0.175 0.497 0.121 0.037 
9130 US-NA11563    (0)   153 :  0.153 0.047 0.049 0.120 0.394 0.110 0.126 
9131 US-NA11564    (0)   153 :  0.009 0.019 0.789 0.026 0.020 0.077 0.059 
9132 US-NA11565    (0)   153 :  0.073 0.040 0.792 0.020 0.013 0.042 0.020 
9133 US-NA11566    (0)   153 :  0.200 0.028 0.143 0.065 0.027 0.526 0.011 
9134 US-NA11567    (0)   153 :  0.387 0.058 0.038 0.161 0.155 0.168 0.033 
9135 US-NA11568    (0)   153 :  0.079 0.286 0.289 0.214 0.048 0.061 0.023 
9136 US-NA11569    (0)   153 :  0.159 0.592 0.124 0.026 0.058 0.029 0.011 
9137 US-NA11570    (0)   153 :  0.070 0.159 0.240 0.047 0.304 0.116 0.064 
9138 US-NA11571    (0)   153 :  0.121 0.032 0.042 0.547 0.140 0.073 0.045 
9139 US-NA11572    (0)   153 :  0.021 0.025 0.524 0.136 0.019 0.256 0.019 
9140 US-NA11573    (0)   153 :  0.045 0.072 0.065 0.491 0.144 0.063 0.119 
9141 US-NA11574    (0)   153 :  0.061 0.290 0.106 0.084 0.054 0.214 0.191 
9142 US-NA11575    (0)   153 :  0.017 0.057 0.135 0.046 0.495 0.077 0.172 

Command line arguments:   structure -m /global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile -e /global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile -K 7 
Input File:    /global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Output File:   bigfilestroutput1_f

Run parameters:
   9142 individuals
   15 loci
   7 populations assumed
   100000 Burn-in period
   1000000 Reps

--------------------------------------------
Estimated Ln Prob of Data   = -684213.1
Mean value of ln likelihood = -675398.0
Variance of ln likelihood   = 17630.1
Mean value of alpha         = 0.0860

Mean value of Fst_1         = 0.0127
Mean value of Fst_2         = 0.0103
Mean value of Fst_3         = 0.0196
Mean value of Fst_4         = 0.0162
Mean value of Fst_5         = 0.0207
Mean value of Fst_6         = 0.0134
Mean value of Fst_7         = 0.0245


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 7 clusters

Given    Inferred Clusters                                   Number of
 Pop       1      2      3      4      5      6      7      Individuals

  1:     0.068  0.058  0.097  0.219  0.130  0.251  0.177       45
  2:     0.016  0.022  0.021  0.017  0.015  0.021  0.888       50
  3:     0.063  0.083  0.102  0.061  0.281  0.197  0.214       48
  4:     0.085  0.058  0.148  0.112  0.163  0.262  0.171       50
  5:     0.111  0.138  0.076  0.125  0.120  0.385  0.044       50
  6:     0.082  0.160  0.150  0.113  0.068  0.326  0.099       49
  7:     0.097  0.117  0.103  0.171  0.080  0.378  0.054       43
  8:     0.041  0.161  0.055  0.207  0.043  0.452  0.041       46
  9:     0.050  0.064  0.051  0.045  0.618  0.080  0.091       60
 10:     0.077  0.163  0.079  0.136  0.125  0.345  0.075       38
 11:     0.055  0.124  0.052  0.115  0.043  0.558  0.052       50
 12:     0.044  0.077  0.061  0.112  0.078  0.559  0.069       48
 13:     0.129  0.076  0.123  0.112  0.184  0.241  0.136       50
 14:     0.075  0.064  0.071  0.041  0.064  0.088  0.598       57
 15:     0.077  0.080  0.128  0.061  0.286  0.092  0.275       48
 16:     0.027  0.031  0.020  0.020  0.020  0.025  0.857       48
 17:     0.094  0.060  0.126  0.099  0.262  0.147  0.212       50
 18:     0.119  0.137  0.107  0.146  0.066  0.363  0.061       44
 19:     0.061  0.070  0.080  0.087  0.095  0.560  0.048       50
 20:     0.047  0.133  0.042  0.162  0.039  0.540  0.037       50
 21:     0.030  0.034  0.028  0.021  0.038  0.027  0.822       48
 22:     0.100  0.065  0.104  0.092  0.067  0.387  0.186       50
 23:     0.108  0.105  0.081  0.111  0.112  0.432  0.051       49
