BBA_1	 pop_1 	Ssa197 	179 	187
NL-SGR-3370	 pop_64 	SSsp2215 	166 	190
NL-SGR-3371	 pop_64 	SSsp2215 	138 	162
NL-SGR-3372	 pop_64 	SSsp2215 	146 	154
NL-SGR-3373	 pop_64 	SSsp2215 	174 	190
NL-SGR-3374	 pop_64 	SSsp2215 	170 	174
NL-SGR-3375	 pop_64 	SSsp2215 	154 	166
NL-SGR-3376	 pop_64 	SSsp2215 	146 	154
NL-SGR-3377	 pop_64 	SSsp2215 	154 	162
NL-SGR-3378	 pop_64 	SSsp2215 	158 	178
NL-SGR-3379	 pop_64 	SSsp2215 	150 	154
NL-SGR-3380	 pop_64 	SSsp2215 	162 	162
NL-SGR-3381	 pop_64 	SSsp2215 	162 	174
NL-SGR-3382	 pop_64 	SSsp2215 	154 	162
NL-SGR-3383	 pop_64 	SSsp2215 	162 	170
NL-SGR-3384	 pop_64 	SSsp2215 	158 	170
NL-SGR-3385	 pop_64 	SSsp2215 	162 	166
NL-SGR-3386	 pop_64 	SSsp2215 	162 	166
NL-SGR-3387	 pop_64 	SSsp2215 	166 	174
NL-SGR-3388	 pop_64 	SSsp2215 	146 	174
NL-SGR-3389	 pop_64 	SSsp2215 	154 	174
NL-SGR-3390	 pop_64 	SSsp2215 	146 	170
NL-SGR-3391	 pop_64 	SSsp2215 	146 	154
NL-SGR-3392	 pop_64 	SSsp2215 	162 	170
NL-SGR-3393	 pop_64 	SSsp2215 	138 	158
NL-SGR-3394	 pop_64 	SSsp2215 	154 	154
NL-SGR-3395	 pop_64 	SSsp2215 	158 	158
NL-SGR-3396	 pop_64 	SSsp2215 	150 	166
NL-SGR-3397	 pop_64 	SSsp2215 	158 	178
NL-SGR-3398	 pop_64 	SSsp2215 	154 	166
NL-SGR-3399	 pop_64 	SSsp2215 	178 	182
NL-SMR-5300	 pop_65 	SSsp2215 	166 	178
NL-SMR-5301	 pop_65 	SSsp2215 	154 	162
NL-SMR-5302	 pop_65 	SSsp2215 	146 	158
NL-SMR-5303	 pop_65 	SSsp2215 	146 	170
NL-SMR-5304	 pop_65 	SSsp2215 	158 	162
NL-SMR-5305	 pop_65 	SSsp2215 	158 	166
NL-SMR-5306	 pop_65 	SSsp2215 	130 	166
NL-SMR-5307	 pop_65 	SSsp2215 	150 	158
NL-SMR-5308	 pop_65 	SSsp2215 	150 	170
NL-SMR-5309	 pop_65 	SSsp2215 	150 	158
NL-SMR-5310	 pop_65 	SSsp2215 	142 	162
NL-SMR-5311	 pop_65 	SSsp2215 	158 	162
NL-SMR-5312	 pop_65 	SSsp2215 	174 	178
NL-SMR-5313	 pop_65 	SSsp2215 	150 	170
NL-SMR-5314	 pop_65 	SSsp2215 	150 	162
NL-SMR-5315	 pop_65 	SSsp2215 	158 	166
NL-SMR-5316	 pop_65 	SSsp2215 	130 	166
NL-SMR-5317	 pop_65 	SSsp2215 	150 	158
NL-SMR-5318	 pop_65 	SSsp2215 	158 	166
NL-SMR-5319	 pop_65 	SSsp2215 	154 	182
NL-SMR-5320	 pop_65 	SSsp2215 	158 	178
NL-SMR-5321	 pop_65 	SSsp2215 	178 	178
NL-SMR-5322	 pop_65 	SSsp2215 	158 	166
NL-SMR-5323	 pop_65 	SSsp2215 	158 	166
NL-SMR-5324	 pop_65 	SSsp2215 	150 	186
NL-SMR-5325	 pop_65 	SSsp2215 	150 	186
NL-SMR-5326	 pop_65 	SSsp2215 	166 	174
NL-SMR-5327	 pop_65 	SSsp2215 	142 	178
NL-SMR-5328	 pop_65 	SSsp2215 	166 	178
NL-SMR-5329	 pop_65 	SSsp2215 	162 	166
NL-SMR-5330	 pop_65 	SSsp2215 	158 	170
NL-SMR-5331	 pop_65 	SSsp2215 	158 	158
NL-SMR-5332	 pop_65 	SSsp2215 	150 	158
NL-SMR-5333	 pop_65 	SSsp2215 	170 	174
NL-SMR-5334	 pop_65 	SSsp2215 	130 	150
NL-SMR-5335	 pop_65 	SSsp2215 	146 	166
NL-SMR-5336	 pop_65 	SSsp2215 	150 	186
NL-SMR-5337	 pop_65 	SSsp2215 	158 	174
NL-SMR-5338	 pop_65 	SSsp2215 	158 	178
NL-SMR-5339	 pop_65 	SSsp2215 	158 	166
NL-SMR-5340	 pop_65 	SSsp2215 	158 	162
NL-SMR-5341	 pop_65 	SSsp2215 	154 	170
NL-SMR-5342	 pop_65 	SSsp2215 	158 	158
NL-SMR-5343	 pop_65 	SSsp2215 	162 	170
NL-SMR-5344	 pop_65 	SSsp2215 	158 	178
NL-SMR-5345	 pop_65 	SSsp2215 	182 	186
NL-SMR-5346	 pop_65 	SSsp2215 	150 	162
NL-SMR-5347	 pop_65 	SSsp2215 	166 	170
NL-SMR-5348	 pop_65 	SSsp2215 	162 	162
NL-SMR-5349	 pop_65 	SSsp2215 	178 	178
NL-SMR-5350	 pop_65 	SSsp2215 	154 	190
NL-SMR-5351	 pop_65 	SSsp2215 	158 	174
NL-SMR-5352	 pop_65 	SSsp2215 	154 	178
NL-SMR-5353	 pop_65 	SSsp2215 	154 	158
NL-SMR-5354	 pop_65 	SSsp2215 	154 	158
NL-SMR-5355	 pop_65 	SSsp2215 	158 	178
NL-SMR-5356	 pop_65 	SSsp2215 	146 	166
NL-SMR-5357	 pop_65 	SSsp2215 	154 	174
NL-SMR-5358	 pop_65 	SSsp2215 	146 	174
NL-SMR-5359	 pop_65 	SSsp2215 	146 	154
NL-SMR-5360	 pop_65 	SSsp2215 	150 	158
NL-SMR-5361	 pop_65 	SSsp2215 	150 	150
NL-SMR-5362	 pop_65 	SSsp2215 	178 	186
NL-SMR-5363	 pop_65 	SSsp2215 	158 	158
NL-SMR-5364	 pop_65 	SSsp2215 	170 	182
NL-SMR-5365	 pop_65 	SSsp2215 	154 	174
NL-SMR-5366	 pop_65 	SSsp2215 	162 	190
NL-SMR-5367	 pop_65 	SSsp2215 	150 	166
NL-SMR-5368	 pop_65 	SSsp2215 	166 	174
NL-SMR-5369	 pop_65 	SSsp2215 	146 	158
NL-SMR-5370	 pop_65 	SSsp2215 	170 	186
NL-SMR-5371	 pop_65 	SSsp2215 	158 	170
NL-SMR-5372	 pop_65 	SSsp2215 	158 	174
NL-SMR-5373	 pop_65 	SSsp2215 	166 	174
NL-SMR-5374	 pop_65 	SSsp2215 	154 	158
NL-SMR-5375	 pop_65 	SSsp2215 	154 	158
NL-SMR-5376	 pop_65 	SSsp2215 	158 	174
NL-SMR-5377	 pop_65 	SSsp2215 	158 	178
NL-SMR-5378	 pop_65 	SSsp2215 	154 	174
NL-SMR-5379	 pop_65 	SSsp2215 	146 	158
NL-SMR-5380	 pop_65 	SSsp2215 	150 	178
NL-SMR-5381	 pop_65 	SSsp2215 	158 	178
NL-SMR-5382	 pop_65 	SSsp2215 	150 	158
NL-SMR-5383	 pop_65 	SSsp2215 	150 	158
NL-SMR-5384	 pop_65 	SSsp2215 	154 	170
NL-SMR-5385	 pop_65 	SSsp2215 	154 	158
NL-SMR-5386	 pop_65 	SSsp2215 	158 	178
NL-SMR-5387	 pop_65 	SSsp2215 	158 	178
NL-SMR-5388	 pop_65 	SSsp2215 	146 	166
NL-SMR-5389	 pop_65 	SSsp2215 	166 	174
NL-SMR-5390	 pop_65 	SSsp2215 	158 	178
NL-SMR-5391	 pop_65 	SSsp2215 	166 	174
NL-SMR-5392	 pop_65 	SSsp2215 	174 	178
NL-SMR-5393	 pop_65 	SSsp2215 	154 	158
NL-SMR-5394	 pop_65 	SSsp2215 	154 	158
NL-SMR-5395	 pop_65 	SSsp2215 	154 	178
NL-SMR-5396	 pop_65 	SSsp2215 	150 	158
NL-SMR-5397	 pop_65 	SSsp2215 	150 	166
NL-SMR-5398	 pop_65 	SSsp2215 	158 	170
NL-SMR-5399	 pop_65 	SSsp2215 	174 	178
NL-SRN-4222	 pop_66 	SSsp2215 	146 	162
NL-SRN-4223	 pop_66 	SSsp2215 	146 	174
NL-SRN-4224	 pop_66 	SSsp2215 	146 	170
NL-SRN-4225	 pop_66 	SSsp2215 	158 	170
NL-SRN-4226	 pop_66 	SSsp2215 	146 	166
NL-SRN-4227	 pop_66 	SSsp2215 	154 	166
NL-SRN-4228	 pop_66 	SSsp2215 	154 	170
NL-SRN-4229	 pop_66 	SSsp2215 	154 	186
NL-SRN-4230	 pop_66 	SSsp2215 	166 	174
NL-SRN-4231	 pop_66 	SSsp2215 	170 	174
NL-SRN-4232	 pop_66 	SSsp2215 	166 	174
NL-SRN-4234	 pop_66 	SSsp2215 	146 	186
NL-SRN-4235	 pop_66 	SSsp2215 	170 	174
NL-SRN-4236	 pop_66 	SSsp2215 	158 	162
NL-SRN-4237	 pop_66 	SSsp2215 	154 	174
NL-SRN-4238	 pop_66 	SSsp2215 	166 	178
NL-SRN-4239	 pop_66 	SSsp2215 	166 	178
NL-SRN-4240	 pop_66 	SSsp2215 	146 	170
NL-SRN-4241	 pop_66 	SSsp2215 	154 	158
NL-SRN-4242	 pop_66 	SSsp2215 	158 	158
NL-SRN-4243	 pop_66 	SSsp2215 	154 	170
NL-SRN-4244	 pop_66 	SSsp2215 	146 	174
NL-SRN-4245	 pop_66 	SSsp2215 	158 	162
NL-SRN-4246	 pop_66 	SSsp2215 	146 	166
NL-SRN-4247	 pop_66 	SSsp2215 	166 	174
NL-SRN-4248	 pop_66 	SSsp2215 	166 	186
NL-SRN-4249	 pop_66 	SSsp2215 	154 	186
NL-SRN-4250	 pop_66 	SSsp2215 	166 	166
NL-SRN-4251	 pop_66 	SSsp2215 	158 	166
NL-SRN-4252	 pop_66 	SSsp2215 	162 	170
NL-SRN-4253	 pop_66 	SSsp2215 	166 	170
NL-SRN-4254	 pop_66 	SSsp2215 	174 	174
NL-SRN-4255	 pop_66 	SSsp2215 	146 	166
NL-SRN-4256	 pop_66 	SSsp2215 	146 	186
NL-SRN-4257	 pop_66 	SSsp2215 	146 	162
NL-SRN-4258	 pop_66 	SSsp2215 	146 	170
NL-SRN-4259	 pop_66 	SSsp2215 	170 	174
NL-SRN-4260	 pop_66 	SSsp2215 	158 	166
NL-SRN-4261	 pop_66 	SSsp2215 	154 	154
NL-SRN-4262	 pop_66 	SSsp2215 	146 	154
NL-SRN-4263	 pop_66 	SSsp2215 	154 	166
NL-SRN-4264	 pop_66 	SSsp2215 	170 	174
NL-SRN-4265	 pop_66 	SSsp2215 	146 	162
NL-SRN-4266	 pop_66 	SSsp2215 	154 	162
NL-SRN-4267	 pop_66 	SSsp2215 	158 	170
NL-SRN-4268	 pop_66 	SSsp2215 	162 	178
NL-SRN-4269	 pop_66 	SSsp2215 	166 	174
NL-SRN-4270	 pop_66 	SSsp2215 	166 	186
NL-SRN-4271	 pop_66 	SSsp2215 	154 	158
NL-TNR-4500	 pop_67 	SSsp2215 	170 	170
NL-TNR-4501	 pop_67 	SSsp2215 	166 	170
NL-TNR-4502	 pop_67 	SSsp2215 	154 	170
NL-TNR-4503	 pop_67 	SSsp2215 	162 	174
NL-TNR-4504	 pop_67 	SSsp2215 	162 	170
NL-TNR-4505	 pop_67 	SSsp2215 	162 	170
NL-TNR-4506	 pop_67 	SSsp2215 	158 	158
NL-TNR-4507	 pop_67 	SSsp2215 	170 	182
NL-TNR-4508	 pop_67 	SSsp2215 	142 	158
NL-TNR-4509	 pop_67 	SSsp2215 	170 	170
NL-TNR-4510	 pop_67 	SSsp2215 	158 	162
NL-TNR-4511	 pop_67 	SSsp2215 	158 	170
NL-TNR-4512	 pop_67 	SSsp2215 	158 	158
NL-TNR-4513	 pop_67 	SSsp2215 	166 	178
NL-TNR-4514	 pop_67 	SSsp2215 	166 	166
NL-TNR-4515	 pop_67 	SSsp2215 	158 	170
NL-TNR-4516	 pop_67 	SSsp2215 	154 	178
NL-TNR-4517	 pop_67 	SSsp2215 	154 	170
NL-TNR-4518	 pop_67 	SSsp2215 	162 	166
NL-TNR-4519	 pop_67 	SSsp2215 	162 	166
NL-TNR-4520	 pop_67 	SSsp2215 	154 	170
NL-TNR-4521	 pop_67 	SSsp2215 	162 	166
NL-TNR-4522	 pop_67 	SSsp2215 	130 	154
NL-TNR-4523	 pop_67 	SSsp2215 	158 	170
NL-TNR-4524	 pop_67 	SSsp2215 	158 	178
NL-TNR-4525	 pop_67 	SSsp2215 	162 	162
NL-TNR-4526	 pop_67 	SSsp2215 	170 	182
NL-TNR-4527	 pop_67 	SSsp2215 	146 	162
NL-TNR-4528	 pop_67 	SSsp2215 	154 	178
NL-TNR-4529	 pop_67 	SSsp2215 	154 	170
NL-TNR-4530	 pop_67 	SSsp2215 	146 	170
NL-TNR-4531	 pop_67 	SSsp2215 	178 	182
NL-TNR-4532	 pop_67 	SSsp2215 	166 	174
NL-TNR-4533	 pop_67 	SSsp2215 	166 	170
NL-TNR-4534	 pop_67 	SSsp2215 	146 	154
NL-TNR-4535	 pop_67 	SSsp2215 	154 	166
NL-TNR-4536	 pop_67 	SSsp2215 	170 	170
NL-TNR-4537	 pop_67 	SSsp2215 	154 	162
NL-TNR-4538	 pop_67 	SSsp2215 	150 	154
NL-TNR-4539	 pop_67 	SSsp2215 	154 	158
NL-TNR-4540	 pop_67 	SSsp2215 	146 	170
NL-TNR-4541	 pop_67 	SSsp2215 	146 	162
NL-TNR-4542	 pop_67 	SSsp2215 	158 	166
NL-TNR-4543	 pop_67 	SSsp2215 	162 	174
NL-TNR-4544	 pop_67 	SSsp2215 	162 	166
NL-TNR-4545	 pop_67 	SSsp2215 	146 	166
NL-TNR-4546	 pop_67 	SSsp2215 	170 	170
NL-TNR-4547	 pop_67 	SSsp2215 	158 	158
NL-TNR-4548	 pop_67 	SSsp2215 	154 	158
NL-TNR-4549	 pop_67 	SSsp2215 	166 	174
NL-TNR-4550	 pop_67 	SSsp2215 	150 	158
NL-TNR-4551	 pop_67 	SSsp2215 	154 	174
NL-TNR-4552	 pop_67 	SSsp2215 	158 	174
NL-TNR-4553	 pop_67 	SSsp2215 	154 	158
NL-TNR-4554	 pop_67 	SSsp2215 	158 	170
NL-TNR-4555	 pop_67 	SSsp2215 	150 	154
NL-TNR-4556	 pop_67 	SSsp2215 	158 	166
NL-TNR-4557	 pop_67 	SSsp2215 	150 	170
NL-TNR-4558	 pop_67 	SSsp2215 	158 	170
NL-TNR-4559	 pop_67 	SSsp2215 	126 	158
NL-TNR-4560	 pop_67 	SSsp2215 	158 	170
NL-TNR-4561	 pop_67 	SSsp2215 	154 	166
NL-TNR-4562	 pop_67 	SSsp2215 	154 	158
NL-TNR-4563	 pop_67 	SSsp2215 	154 	158
NL-TNR-4564	 pop_67 	SSsp2215 	150 	158
NL-TNR-4565	 pop_67 	SSsp2215 	158 	174
NL-TNR-4566	 pop_67 	SSsp2215 	158 	166
NL-TNR-4567	 pop_67 	SSsp2215 	158 	158
NL-TNR-4568	 pop_67 	SSsp2215 	154 	166
NL-TNR-4569	 pop_67 	SSsp2215 	146 	162
NL-TNR-4570	 pop_67 	SSsp2215 	158 	190
NL-TNR-4571	 pop_67 	SSsp2215 	154 	178
NL-TNR-4572	 pop_67 	SSsp2215 	150 	182
NL-TNR-4573	 pop_67 	SSsp2215 	170 	170
NL-TNR-4574	 pop_67 	SSsp2215 	150 	166
NL-TNR-4575	 pop_67 	SSsp2215 	154 	170
NL-TNR-4576	 pop_67 	SSsp2215 	154 	170
NL-TNR-4577	 pop_67 	SSsp2215 	130 	150
NL-TNR-4578	 pop_67 	SSsp2215 	158 	162
NL-TNR-4579	 pop_67 	SSsp2215 	154 	158
NL-TNR-4580	 pop_67 	SSsp2215 	154 	166
NL-TNR-4581	 pop_67 	SSsp2215 	158 	178
NL-TNR-4582	 pop_67 	SSsp2215 	162 	174
NL-TNR-4583	 pop_67 	SSsp2215 	146 	154
NL-TNR-4584	 pop_67 	SSsp2215 	154 	170
NL-TNR-4585	 pop_67 	SSsp2215 	150 	154
NL-TNR-4586	 pop_67 	SSsp2215 	158 	162
NL-TNR-4587	 pop_67 	SSsp2215 	146 	170
NL-TNR-4588	 pop_67 	SSsp2215 	166 	166
NL-TNR-4589	 pop_67 	SSsp2215 	162 	174
NL-TNR-4590	 pop_67 	SSsp2215 	158 	158
NL-TNR-4591	 pop_67 	SSsp2215 	150 	178
NL-TNR-4592	 pop_67 	SSsp2215 	158 	162
NL-TNR-4593	 pop_67 	SSsp2215 	158 	170
NL-TNR-4594	 pop_67 	SSsp2215 	150 	154
NL-TNR-4595	 pop_67 	SSsp2215 	106 	166
NL-TNR-4596	 pop_67 	SSsp2215 	150 	154
NL-TNR-4597	 pop_67 	SSsp2215 	154 	178
NL-TNR-4598	 pop_67 	SSsp2215 	158 	158
NL-TNR-4599	 pop_67 	SSsp2215 	150 	170
NL-TYB-3000	 pop_68 	SSsp2215 	170 	174
NL-TYB-3001	 pop_68 	SSsp2215 	158 	158
NL-TYB-3002	 pop_68 	SSsp2215 	170 	170
NL-TYB-3003	 pop_68 	SSsp2215 	150 	162
NL-TYB-3004	 pop_68 	SSsp2215 	162 	162
NL-TYB-3005	 pop_68 	SSsp2215 	162 	178
NL-TYB-3006	 pop_68 	SSsp2215 	158 	182
NL-TYB-3007	 pop_68 	SSsp2215 	158 	170
NL-TYB-3008	 pop_68 	SSsp2215 	158 	182
NL-TYB-3009	 pop_68 	SSsp2215 	162 	166
NL-TYB-3010	 pop_68 	SSsp2215 	150 	166
NL-TYB-3011	 pop_68 	SSsp2215 	158 	162
NL-TYB-3012	 pop_68 	SSsp2215 	158 	182
NL-TYB-3013	 pop_68 	SSsp2215 	178 	190
NL-TYB-3014	 pop_68 	SSsp2215 	158 	166
NL-TYB-3015	 pop_68 	SSsp2215 	166 	170
NL-TYB-3016	 pop_68 	SSsp2215 	154 	182
NL-TYB-3017	 pop_68 	SSsp2215 	154 	182
NL-TYB-3018	 pop_68 	SSsp2215 	158 	162
NL-TYB-3019	 pop_68 	SSsp2215 	162 	166
NL-TYB-3020	 pop_68 	SSsp2215 	166 	178
NL-TYB-3021	 pop_68 	SSsp2215 	162 	174
NL-TYB-3022	 pop_68 	SSsp2215 	150 	162
NL-TYB-3023	 pop_68 	SSsp2215 	162 	166
NL-TYB-3024	 pop_68 	SSsp2215 	150 	158
NL-TYB-3025	 pop_68 	SSsp2215 	162 	162
NL-TYB-3026	 pop_68 	SSsp2215 	158 	166
NL-TYB-3027	 pop_68 	SSsp2215 	170 	190
NL-TYB-3028	 pop_68 	SSsp2215 	154 	174
NL-TYB-3029	 pop_68 	SSsp2215 	162 	186
NL-TYB-3030	 pop_68 	SSsp2215 	146 	154
NL-TYB-3031	 pop_68 	SSsp2215 	158 	190
NL-TYB-3032	 pop_68 	SSsp2215 	166 	190
NL-TYB-3033	 pop_68 	SSsp2215 	170 	182
NL-TYB-3034	 pop_68 	SSsp2215 	166 	170
NL-TYB-3035	 pop_68 	SSsp2215 	162 	178
NL-TYB-3036	 pop_68 	SSsp2215 	158 	178
NL-TYB-3037	 pop_68 	SSsp2215 	170 	178
NL-TYB-3038	 pop_68 	SSsp2215 	154 	158
NL-TYB-3039	 pop_68 	SSsp2215 	158 	190
NL-TYB-3040	 pop_68 	SSsp2215 	174 	182
NL-TYB-3041	 pop_68 	SSsp2215 	182 	182
NL-TYB-3042	 pop_68 	SSsp2215 	158 	174
NL-TYB-3043	 pop_68 	SSsp2215 	158 	166
NL-TYB-3044	 pop_68 	SSsp2215 	154 	170
NL-TYB-3045	 pop_68 	SSsp2215 	170 	174
NL-TYB-3046	 pop_68 	SSsp2215 	146 	174
NL-TYB-3047	 pop_68 	SSsp2215 	158 	174
NL-TYB-3048	 pop_68 	SSsp2215 	154 	190
NL-TYB-3049	 pop_68 	SSsp2215 	146 	154
NL-WAB-3500	 pop_69 	SSsp2215 	158 	186
NL-WAB-3501	 pop_69 	SSsp2215 	166 	182
NL-WAB-3502	 pop_69 	SSsp2215 	162 	166
NL-WAB-3503	 pop_69 	SSsp2215 	158 	166
NL-WAB-3504	 pop_69 	SSsp2215 	158 	174
NL-WAB-3505	 pop_69 	SSsp2215 	162 	166
NL-WAB-3506	 pop_69 	SSsp2215 	162 	170
NL-WAB-3507	 pop_69 	SSsp2215 	174 	178
NL-WAB-3508	 pop_69 	SSsp2215 	170 	174
NL-WAB-3509	 pop_69 	SSsp2215 	150 	182
NL-WAB-3510	 pop_69 	SSsp2215 	162 	166
NL-WAB-3511	 pop_69 	SSsp2215 	162 	166
NL-WAB-3512	 pop_69 	SSsp2215 	146 	170
NL-WAB-3513	 pop_69 	SSsp2215 	166 	186
NL-WAB-3514	 pop_69 	SSsp2215 	162 	162
NL-WAB-3515	 pop_69 	SSsp2215 	138 	150
NL-WAB-3516	 pop_69 	SSsp2215 	150 	154
NL-WAB-3517	 pop_69 	SSsp2215 	162 	186
NL-WAB-3518	 pop_69 	SSsp2215 	158 	166
NL-WAB-3519	 pop_69 	SSsp2215 	142 	146
NL-WAB-3520	 pop_69 	SSsp2215 	158 	170
NL-WAB-3521	 pop_69 	SSsp2215 	162 	166
NL-WAB-3522	 pop_69 	SSsp2215 	162 	166
NL-WAB-3523	 pop_69 	SSsp2215 	150 	186
NL-WAB-3524	 pop_69 	SSsp2215 	150 	170
NL-WAB-3525	 pop_69 	SSsp2215 	174 	178
NL-WAB-3526	 pop_69 	SSsp2215 	162 	170
NL-WAB-3527	 pop_69 	SSsp2215 	170 	178
NL-WAB-3528	 pop_69 	SSsp2215 	162 	174
NL-WAB-3529	 pop_69 	SSsp2215 	166 	170
NL-WAB-3530	 pop_69 	SSsp2215 	162 	174
NL-WAB-3531	 pop_69 	SSsp2215 	158 	174
NL-WAB-3532	 pop_69 	SSsp2215 	150 	150
NL-WAB-3533	 pop_69 	SSsp2215 	158 	174
NL-WAB-3534	 pop_69 	SSsp2215 	154 	166
NL-WAB-3535	 pop_69 	SSsp2215 	166 	170
NL-WAB-3536	 pop_69 	SSsp2215 	158 	162
NL-WAB-3537	 pop_69 	SSsp2215 	142 	150
NL-WAB-3538	 pop_69 	SSsp2215 	174 	178
NL-WAB-3539	 pop_69 	SSsp2215 	158 	162
NL-WAB-3540	 pop_69 	SSsp2215 	158 	166
NL-WAB-3541	 pop_69 	SSsp2215 	142 	162
NL-WAB-3542	 pop_69 	SSsp2215 	166 	186
NL-WAB-3543	 pop_69 	SSsp2215 	162 	166
NL-WAB-3544	 pop_69 	SSsp2215 	158 	170
NL-WAB-3545	 pop_69 	SSsp2215 	150 	162
NL-WAB-3546	 pop_69 	SSsp2215 	154 	178
NL-WAB-3547	 pop_69 	SSsp2215 	158 	174
NL-WAB-3548	 pop_69 	SSsp2215 	158 	166
NL-WAB-3549	 pop_69 	SSsp2215 	154 	166
NL-WAB-3550	 pop_69 	SSsp2215 	150 	150
NL-WAB-3551	 pop_69 	SSsp2215 	158 	162
NL-WAB-3552	 pop_69 	SSsp2215 	174 	182
NL-WAB-3553	 pop_69 	SSsp2215 	154 	166
NL-WAB-3554	 pop_69 	SSsp2215 	154 	162
NL-WAB-3555	 pop_69 	SSsp2215 	162 	166
NL-WAB-3556	 pop_69 	SSsp2215 	158 	166
NL-WAB-3557	 pop_69 	SSsp2215 	142 	150
NL-WAB-3558	 pop_69 	SSsp2215 	162 	174
NL-WAB-3559	 pop_69 	SSsp2215 	150 	186
NL-WAB-3560	 pop_69 	SSsp2215 	150 	162
NL-WAB-3561	 pop_69 	SSsp2215 	142 	162
NL-WAB-3562	 pop_69 	SSsp2215 	150 	190
NL-WAB-3563	 pop_69 	SSsp2215 	162 	174
NL-WAB-3564	 pop_69 	SSsp2215 	166 	166
NL-WAB-3565	 pop_69 	SSsp2215 	162 	162
NL-WAB-3566	 pop_69 	SSsp2215 	158 	170
NL-WAB-3567	 pop_69 	SSsp2215 	150 	182
NL-WAB-3568	 pop_69 	SSsp2215 	170 	170
NL-WAB-3569	 pop_69 	SSsp2215 	142 	154
NL-WAB-3570	 pop_69 	SSsp2215 	150 	178
NL-WAB-3571	 pop_69 	SSsp2215 	150 	166
NL-WAB-3572	 pop_69 	SSsp2215 	166 	170
NL-WAB-3573	 pop_69 	SSsp2215 	166 	174
NL-WAB-3574	 pop_69 	SSsp2215 	162 	162
NL-WAB-3575	 pop_69 	SSsp2215 	158 	178
NL-WAB-3576	 pop_69 	SSsp2215 	154 	174
NL-WAB-3577	 pop_69 	SSsp2215 	162 	166
NL-WAB-3578	 pop_69 	SSsp2215 	158 	158
NL-WAB-3579	 pop_69 	SSsp2215 	162 	162
NL-WAB-3580	 pop_69 	SSsp2215 	158 	170
NL-WAB-3581	 pop_69 	SSsp2215 	158 	170
NL-WAB-3582	 pop_69 	SSsp2215 	162 	174
NL-WAB-3583	 pop_69 	SSsp2215 	146 	162
NL-WAB-3584	 pop_69 	SSsp2215 	162 	170
NL-WAB-3585	 pop_69 	SSsp2215 	166 	178
NL-WAB-3586	 pop_69 	SSsp2215 	142 	162
NL-WAB-3587	 pop_69 	SSsp2215 	154 	174
NL-WAB-3588	 pop_69 	SSsp2215 	146 	170
NL-WAB-3589	 pop_69 	SSsp2215 	166 	166
NL-WAB-3590	 pop_69 	SSsp2215 	154 	162
NL-WAB-3591	 pop_69 	SSsp2215 	162 	162
NL-WAB-3592	 pop_69 	SSsp2215 	154 	166
NL-WAB-3593	 pop_69 	SSsp2215 	154 	166
NL-WAB-3594	 pop_69 	SSsp2215 	174 	186
NL-WAB-3595	 pop_69 	SSsp2215 	158 	162
NL-WAB-3596	 pop_69 	SSsp2215 	166 	170
NL-WAB-3597	 pop_69 	SSsp2215 	162 	186
NL-WAB-3598	 pop_69 	SSsp2215 	174 	178
NL-WAB-3599	 pop_69 	SSsp2215 	170 	182
BBA_1	 pop_1 	SSsp2216 	201 	265
BBA_2	 pop_1 	SSsp2216 	241 	249
BBA_3	 pop_1 	SSsp2216 	241 	241
BBA_4	 pop_1 	SSsp2216 	241 	249
BBA_5	 pop_1 	SSsp2216 	201 	241
BBA_6	 pop_1 	SSsp2216 	241 	249
BBA_7	 pop_1 	SSsp2216 	233 	241
BBA_8	 pop_1 	SSsp2216 	237 	237
BBA_9	 pop_1 	SSsp2216 	237 	241
BBA_10	 pop_1 	SSsp2216 	237 	249
BBA_11	 pop_1 	SSsp2216 	245 	249
BBA_12	 pop_1 	SSsp2216 	241 	249
BBA_13	 pop_1 	SSsp2216 	201 	241
BBA_14	 pop_1 	SSsp2216 	237 	237
BBA_15	 pop_1 	SSsp2216 	241 	249
BBA_16	 pop_1 	SSsp2216 	233 	241
BBA_17	 pop_1 	SSsp2216 	237 	237
BBA_18	 pop_1 	SSsp2216 	241 	241
BBA_19	 pop_1 	SSsp2216 	241 	245
BBA_20	 pop_1 	SSsp2216 	249 	249
BBA_21	 pop_1 	SSsp2216 	245 	249
BBA_22	 pop_1 	SSsp2216 	221 	241
BBA_23	 pop_1 	SSsp2216 	241 	249
BBA_24	 pop_1 	SSsp2216 	201 	201
BBA_25	 pop_1 	SSsp2216 	233 	249
BBA_26	 pop_1 	SSsp2216 	249 	261
BBA_27	 pop_1 	SSsp2216 	237 	249
BBA_28	 pop_1 	SSsp2216 	241 	249
BBA_29	 pop_1 	SSsp2216 	201 	237
BBA_30	 pop_1 	SSsp2216 	241 	249
BBA_31	 pop_1 	SSsp2216 	241 	241
BBA_32	 pop_1 	SSsp2216 	253 	257
BBA_33	 pop_1 	SSsp2216 	201 	237
BBA_34	 pop_1 	SSsp2216 	237 	237
BBA_35	 pop_1 	SSsp2216 	237 	241
BBA_36	 pop_1 	SSsp2216 	237 	249
BBA_37	 pop_1 	SSsp2216 	201 	241
BBA_38	 pop_1 	SSsp2216 	241 	253
BBA_39	 pop_1 	SSsp2216 	237 	237
BBA_40	 pop_1 	SSsp2216 	193 	245
BBA_41	 pop_1 	SSsp2216 	201 	241
BBA_42	 pop_1 	SSsp2216 	237 	241
