
QC-ANG-01
fis	0.0204121118312856	0.0905335009879648	-0.0546550460210149	0.0274197328333724	-0.026060554946445	0.000463177396943015	-0.0451296276538995	0.0247246022031824	-0.0406252544166734	0.0723295545265847	0.0200789716878099	-0.0531881146240878	-0.0585609522797323	-0.0213395638629283	-0.00590428837787438	-0.003
hwe_glb	0.0991099109910991	0.082008200820082	0.0755075507550755	0.84998499849985	0.0384038403840384	0.192919291929193	0.434743474347435	0.516784241261376	0.191919191919192	0.197319731973197	0.111011101110111	0.124712471247125	0.968096809680968	0.662266226622662	0.514651465146515	0.037
hwe_hom	NA	NA	0.147514751475148	NA	0.253725372537254	NA	0.313831383138314	0.664226223385201	0.385838583858386	NA	NA	0.244824482448245	0.11011101110111	NA	NA	0.943
hwe_het	0.0691069106910691	0.213821382138214	NA	0.134313431343134	NA	0.14971497149715	NA	NA	NA	0.001000100010001	0.254125412541254	NA	NA	0.266626662666267	0.253425342534253	0.145

NS-LAH00X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.7231764907298	6.74675488340186	8.46907293371901	11.0932020111223	11.0584367698885	11.3595690123304	6.22882954985729	3.52606284115367	9.1230136901395	9.56395257801942	7.84627111809668	4.15427340854787	0	1.9194193141174	0	6.454
size	49	49	49	49	48	49	48	49	49	49	49	49	49	49	49	48.867
obs_het	0.755102040816326	0.836734693877551	0.816326530612245	0.938775510204082	0.9375	1	0.645833333333333	0.489795918367347	0.938775510204082	1	0.836734693877551	0.591836734693878	0.489795918367347	0.918367346938776	0.877551020408163	0.805
exp_het	0.781965847563515	0.821532694710537	0.86359850062474	0.920033319450229	0.918185763888889	0.925239483548521	0.717013888888889	0.465847563515202	0.891295293627655	0.896084964598084	0.866722199083715	0.569762598917118	0.684089962515618	0.910037484381508	0.899000416493128	0.809
uexp_het	0.79	0.83	0.873	0.93	0.928	0.935	0.725	0.471	0.9	0.905	0.876	0.576	0.691	0.919	0.908	0.817
fis	0.0343541944074568	-0.0185044359949305	0.0547383650831927	-0.0203712086917158	-0.0210352162609313	-0.0808012604096331	0.0992736077481842	-0.0514081358962897	-0.0532710280373832	-0.115965605391587	0.0345987506006726	-0.0387426900584795	0.284018264840183	-0.00915331807780317	0.0238591614547139	0.008
hwe_glb	0.259225922592259	0.571157115711571	0.348934893489349	0.834183418341834	0.676967696769677	0.126712671267127	0.197819781978198	0.93075276717591	0.485748574857486	0.102910291029103	0.392439243924392	0.27572488767125	0.00442841015802086	0.148714871487149	0.37013701370137	0.076
hwe_hom	NA	NA	0.575557555755576	0.367136713671367	0.481148114811481	0.0328032803280328	NA	0.345646398595621	0.228322832283228	0.0063006300630063	NA	0.225112001760192	NA	0.360936093609361	0.704870487048705	0.352
hwe_het	0.123112311231123	0.281228122812281	NA	NA	NA	NA	0.0677067706770677	NA	NA	NA	0.152115211521152	NA	0.0111932127380296	NA	NA	0.732

NS-GLD01X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.4299166576121	6.63816366536745	8.11568461375707	11.5918596415798	10.7102727723527	10.9258130809225	7.19919757737397	3.62676244811495	8.72619888827739	9.76679723210524	10.1643890624261	3.93163242403232	0	1.93213572854291	0	6.584
size	83	84	84	84	84	84	84	84	84	84	84	84	84	84	84	83.933
obs_het	0.759036144578313	0.880952380952381	0.869047619047619	0.964285714285714	0.892857142857143	0.964285714285714	0.761904761904762	0.464285714285714	0.845238095238095	0.892857142857143	0.892857142857143	0.547619047619048	0.476190476190476	0.94047619047619	0.904761904761905	0.804
exp_het	0.790172739149369	0.801374716553288	0.874433106575964	0.931122448979592	0.917517006802721	0.926729024943311	0.811295351473923	0.476473922902494	0.889739229024943	0.903415532879819	0.918083900226757	0.59984410430839	0.647108843537415	0.926587301587302	0.930980725623583	0.823
uexp_het	0.795	0.806	0.88	0.937	0.923	0.932	0.816	0.479	0.895	0.909	0.924	0.603	0.651	0.932	0.937	0.828
fis	0.0394047947092864	-0.0993014413299143	0.00615883306320908	-0.0356164383561643	0.0268767377201111	-0.0405260743232911	0.060878679360643	0.02558001189768	0.0500159286396942	0.0116871911522471	0.0274776165483173	0.0870643827525102	0.264126149802891	-0.0149892933618843	0.0281625818237173	0.029
hwe_glb	0.302930293029303	0.116011601160116	0.252025202520252	0.348934893489349	0.155915591559156	0.255025502550255	0.098009800980098	0.442878051513727	0.214221422142214	0.384638463846385	0.285528552855286	0.296650874840105	0.0003000300030003	0.0674067406740674	0.403740374037404	0.002
hwe_hom	0.574757475747575	0.235423542354235	NA	0.0981098109810981	NA	0.411941194119412	NA	NA	NA	0.417841784178418	NA	NA	NA	0.417641764176418	NA	0.995
hwe_het	NA	NA	0.367636763676368	NA	0.0985098509850985	NA	0.07000700070007	0.153200678819383	0.174917491749175	NA	0.183218321832183	0.136256445278225	0	NA	0.0032003200320032	0

NS-MSQ00X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.97902714506487	6.74615187043779	8.46368073659209	9.69069311100247	12.8585809142171	10.3881612973472	6.87149961678225	3.61909242588953	6.56388875217434	9.37867774521545	8.45910428656284	4.40087131709075	0	1.92722371967655	0	6.356
size	53	53	53	53	53	53	53	53	53	53	52	53	53	53	53	52.933
obs_het	0.830188679245283	0.849056603773585	0.943396226415094	0.924528301886792	0.943396226415094	0.943396226415094	0.886792452830189	0.547169811320755	0.886792452830189	0.943396226415094	0.903846153846154	0.641509433962264	0.754716981132076	0.962264150943396	0.943396226415094	0.86
exp_het	0.772160911356355	0.816482734069064	0.877358490566038	0.907974368102528	0.948380206479174	0.91189035243859	0.840334638661445	0.575293698825205	0.814702741189035	0.893912424350303	0.870192307692308	0.669455322178711	0.749021003915984	0.918476326094696	0.91064435742257	0.832
uexp_het	0.78	0.824	0.886	0.917	0.957	0.921	0.848	0.581	0.822	0.902	0.879	0.676	0.756	0.927	0.919	0.84
fis	-0.0751498386353158	-0.0398953564421189	-0.075268817204301	-0.0182317192707313	0.00525525525525528	-0.034550068319344	-0.0552848972675279	0.0488861386138613	-0.088485907799869	-0.0553564317005177	-0.0386740331491713	0.0417442169635736	-0.00760456273764265	-0.0476744186046512	-0.0359655981235341	-0.032
hwe_glb	0.754875487548755	0.924492449244924	0.759375937593759	0.604060406040604	0.187318731873187	0.204620462046205	0.356535653565357	0.153606752061629	0.353635363536354	0.618161816181618	0.0334033403340334	0.337756878095568	0.395139513951395	0.75037503750375	0.448044804480448	0.432
hwe_hom	0.245824582458246	0.218021802180218	0.129112911291129	0.559155915591559	NA	0.282028202820282	0.138813881388139	0.517698166171665	0.168716871687169	0.467746774677468	0.171217121712171	NA	0.361136113611361	0.134613461346135	0.21012101210121	0.187
hwe_het	NA	NA	NA	NA	0.260626062606261	NA	NA	NA	NA	NA	NA	0.0320811222012244	NA	NA	NA	1

NS-MOS00X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.53782351219036	8.9007325140968	8.92301024703232	10.725423235437	10.2713457767522	9.77795780324491	5.75728441324473	2.67897001056928	6.63678351837081	8.59246925400132	8.03019906239956	4.43530662966678	0	1.94197901049475	0	6.147
size	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58
obs_het	0.793103448275862	0.948275862068966	0.862068965517241	0.96551724137931	0.913793103448276	0.982758620689655	0.741379310344828	0.413793103448276	0.844827586206897	0.879310344827586	0.827586206896552	0.706896551724138	0.53448275862069	0.96551724137931	0.913793103448276	0.82
exp_het	0.762336504161712	0.880499405469679	0.889863258026159	0.918252080856124	0.90576694411415	0.883323424494649	0.722502972651605	0.377972651605232	0.801426872770511	0.886741973840666	0.775416171224732	0.640309155766944	0.718935790725327	0.933858501783591	0.91319857312723	0.801
uexp_het	0.769	0.888	0.898	0.926	0.914	0.891	0.729	0.381	0.808	0.894	0.782	0.646	0.725	0.942	0.921	0.808
fis	-0.0403587443946187	-0.0769750168804861	0.0312343410723235	-0.051472968598252	-0.0088611749261569	-0.112569409389197	-0.0261263114585477	-0.0947699567440032	-0.0541543026706233	0.00838082467314782	-0.0672800460034502	-0.103992571959146	0.256563985941699	-0.0339010027057138	-0.000651041666666741	-0.025
hwe_glb	0.525952595259526	0.312431243124312	0.874687468746875	0.083008300830083	0.025002500250025	0.119211921192119	0.155315531553155	0.105577630897934	0.447144714471447	0.566056605660566	0.16031603160316	0.892989298929893	0	0.02000200020002	0.0187018701870187	0
hwe_hom	NA	0.153015301530153	NA	0.276427642764276	NA	0.0034003400340034	0.586258625862586	NA	0.0759075907590759	0.552955295529553	0.0901090109010901	0.138713871387139	NA	0.417641764176418	0.54025402540254	0.182
hwe_het	0.368936893689369	NA	0.210521052105211	NA	0.0393039303930393	NA	NA	0.341331781119754	NA	NA	NA	NA	0.0031003100310031	NA	NA	0.711

NS-SMA00X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.43014268682291	8.59917226709847	8.66591090954689	12.294133355433	12.2014686580254	12.1223079766479	7.04124038155957	3.83350605301556	8.46398956932201	9.10294138138046	9.07900854304901	4.31805332538433	0	1.94549214226634	0	6.873
size	78	78	78	78	72	77	75	77	77	78	77	78	78	78	78	77.133
obs_het	0.769230769230769	0.897435897435897	0.897435897435897	0.923076923076923	0.958333333333333	0.87012987012987	0.8	0.376623376623377	0.896103896103896	0.833333333333333	0.909090909090909	0.602564102564103	0.564102564102564	0.897435897435897	0.897435897435897	0.806
exp_het	0.722386587771203	0.886176857330704	0.876068376068376	0.941321499013807	0.942418981481482	0.942739079102715	0.826666666666667	0.440377804014168	0.885140833192781	0.890614727153189	0.896609883622871	0.583579881656805	0.689184746877055	0.939431295200526	0.94362261669954	0.827
uexp_het	0.727	0.892	0.882	0.947	0.949	0.949	0.832	0.443	0.891	0.896	0.902	0.587	0.694	0.945	0.95	0.832
fis	-0.0648464163822524	-0.0127051840860615	-0.024390243902439	0.0193818753273964	-0.0168867055572612	0.0770194113963683	0.032258064516129	0.144772117962466	-0.0123856707317074	0.0643166928116637	-0.0139202407825432	-0.0325306294888044	0.181492964464584	0.0447030006123698	0.0489461766242814	0.029
hwe_glb	0.0407040704070407	0.0046004600460046	0.62006200620062	0.068006800680068	0.295529552955296	0.0092009200920092	0.65026502650265	0.00656970930824135	0.526952695269527	0.245924592459246	0.491749174917492	0.635963596359636	0.055005500550055	0.465446544654465	0.209220922092209	0
hwe_hom	0.484448444844484	0.417841784178418	0.206120612061206	NA	0.645264526452645	NA	NA	NA	0.326832683268327	NA	NA	0.482548254825483	NA	NA	NA	0.999
hwe_het	NA	NA	NA	0.106310631063106	NA	0.0112011201120112	0.108310831083108	0.104713302164039	NA	0.0531053105310531	0.314031403140314	NA	0.0103010301030103	0.124712471247125	0.0434043404340434	0.012

NS-smE07X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	5.07855792662561	8.1350917116062	8.91067091054676	11.6819415492985	12.1447697394847	12.1650613286478	7.41305028696236	3.3926851964056	9.07332589757527	9.41552338102416	9.36944173492813	4.49995028131116	0	1.94190931479067	0	6.881
size	59	59	59	58	59	58	59	59	59	59	59	59	59	59	59	58.867
obs_het	0.694915254237288	0.932203389830508	0.915254237288136	0.948275862068966	0.949152542372881	0.948275862068966	0.76271186440678	0.355932203389831	0.949152542372881	0.88135593220339	0.898305084745763	0.593220338983051	0.661016949152542	0.932203389830508	0.983050847457627	0.827
exp_het	0.680838839413962	0.880925021545533	0.881643205975294	0.929548156956005	0.93852341281241	0.942627824019025	0.816862970410801	0.328641195058891	0.899023269175524	0.892415972421718	0.899597816719333	0.613904050560184	0.684142487790865	0.933927032461936	0.939959781671933	0.818
uexp_het	0.687	0.888	0.889	0.938	0.947	0.951	0.824	0.331	0.907	0.9	0.907	0.619	0.69	0.942	0.948	0.825
fis	-0.0206751054852321	-0.0582096853089842	-0.0381231671554252	-0.0201471058522544	-0.0113253749617386	-0.00599180069378735	0.0662915421135924	-0.0830419580419581	-0.0557597060233266	0.0123933687429583	0.00143701101708438	0.0336920917173608	0.0338022254881376	0.00184558597354667	-0.0458435207823962	-0.013
hwe_glb	0.273227322732273	0.368336833683368	0.451445144514451	0.840684068406841	0.206520652065207	0.853785378537854	0.140914091409141	0.999999999999925	0.35043504350435	0.521652165216522	0.695569556955696	0.0045004500450045	0.473247324732473	0.304730473047305	0.284128412841284	0.234
hwe_hom	NA	0.1995199519952	0.303230323032303	0.28032803280328	0.278527852785279	0.617161716171617	0.540954095409541	0.296646063292419	0.118611861186119	NA	0.588958895889589	NA	0.454745474547455	0.72027202720272	0.142314231423142	0.634
hwe_het	0.0131013101310131	NA	NA	NA	NA	NA	NA	NA	NA	0.164516451645165	NA	0.0067006700670067	NA	NA	NA	0.843

NS-smW07X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	4.77290911096555	8.51321635305555	8.15368508781138	11.4411248085807	11.1645520820115	11.2283950486572	6.24875312081776	4.24474039987562	7.57143524151105	8.56014528281964	7.56173394233847	3.70806836129977	0	1.93104486600422	0	6.34
size	41	41	41	41	41	40	41	41	41	41	41	41	41	41	41	40.933
obs_het	0.609756097560976	0.926829268292683	0.829268292682927	0.878048780487805	0.926829268292683	0.825	0.634146341463415	0.560975609756098	0.75609756097561	0.878048780487805	0.75609756097561	0.48780487804878	0.560975609756098	0.975609756097561	0.926829268292683	0.769
exp_het	0.651992861392028	0.88399762046401	0.85901249256395	0.925342058298632	0.92296252230815	0.926875	0.774836406900654	0.529744199881023	0.843248066627008	0.878643664485425	0.843842950624628	0.483045806067817	0.635336109458656	0.919690660321237	0.942593694229625	0.801
uexp_het	0.66	0.895	0.87	0.937	0.934	0.939	0.784	0.536	0.854	0.889	0.854	0.489	0.643	0.931	0.954	0.811
fis	0.0647810218978102	-0.0484522207267832	0.0346260387811635	0.0511089681774349	-0.00418949403802782	0.109912339851652	0.181573896353167	-0.0589556428972491	0.103350970017637	0.000677048070412911	0.103983080719069	-0.00985221674876824	0.117041198501873	-0.0608020698576972	0.016724518775639	0.04
hwe_glb	0.28073738786416	0.72037203720372	0.500950095009501	0.0116011601160116	0.0254025402540254	0.154915491549155	0.266026602660266	0.871963743855703	0.541754175417542	0.60996099609961	0.54025402540254	0.73722169138528	0.199417539974956	0.168816881688169	0.689368936893689	0.124
hwe_hom	NA	0.265726572657266	NA	NA	0.441944194419442	NA	NA	0.364825603453726	NA	0.622462246224622	NA	NA	NA	0.147414741474147	0.712171217121712	0.999
hwe_het	0.311912665233794	NA	0.201820182018202	0.0437043704370437	NA	0.0006000600060006	0.0846084608460846	NA	0.0415041504150415	NA	0.0055005500550055	0.336217584283805	0.163634610505962	NA	NA	0.004

NS-COU00X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.76311351949437	8.82314314302058	7.07036580114919	12.6418229409205	11.5640237169389	10.9103927617748	7.02963385283033	4.39758737975566	9.16554005784785	10.9961482842843	7.11580618976008	3.63347285079355	0	1.93115318416523	0	6.803
size	42	42	42	42	42	42	42	42	42	41	42	42	42	42	42	41.933
obs_het	0.928571428571429	0.833333333333333	0.857142857142857	0.904761904761905	0.904761904761905	1	0.833333333333333	0.5	0.904761904761905	1	0.833333333333333	0.595238095238095	0.476190476190476	0.976190476190476	0.976190476190476	0.835
exp_het	0.808106575963719	0.890022675736961	0.823696145124717	0.944444444444444	0.913832199546485	0.922335600907029	0.798185941043084	0.514739229024943	0.895124716553288	0.921177870315289	0.848072562358277	0.629818594104308	0.816609977324263	0.920068027210884	0.924319727891156	0.838
uexp_het	0.818	0.901	0.834	0.956	0.925	0.933	0.808	0.521	0.906	0.933	0.858	0.637	0.826	0.931	0.935	0.848
fis	-0.149070501578394	0.0636942675159236	-0.0406056434962148	0.042016806722689	0.00992555831265518	-0.0842040565457898	-0.0440340909090908	0.0286343612334802	-0.0107663077897404	-0.0855666774297708	0.017379679144385	0.0549054905490549	0.416869142658799	-0.0609981515711646	-0.0561177552897885	0.007
hwe_glb	0.161916191619162	0.947794779477948	0.0922092209220922	0.139013901390139	0.0471047104710471	0.142214221422142	0.436043604360436	0.81521073302254	0.769476947694769	0.173917391739174	0.657865786578658	0.222470982069984	0	0.235223522352235	0.30983098309831	0
hwe_hom	0.0081008100810081	NA	0.239123912391239	NA	0.638163816381638	0.0555055505550555	NA	NA	0.51025102510251	0.0527052705270527	0.62976297629763	0.607596670195376	NA	0.12001200120012	0.104410441044104	0.175
hwe_het	NA	0.0852085208520852	NA	0.11011101110111	NA	NA	0.177917791779178	0.130868145842153	NA	NA	NA	NA	0	NA	NA	0

NS-SAG09X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
ar	6.75294726076786	9.30357858414931	8.52800069662665	12.4973898137299	13.1309268202652	11.3548183419885	7.54239498992817	3.39951090467255	8.0486533026685	9.8041386807185	8.25603566227048	4.24128693499329	0	1.9361581920904	0	6.986
size	30	30	30	30	30	30	29	30	30	30	30	30	30	30	30	29.933
obs_het	0.833333333333333	0.866666666666667	0.9	0.866666666666667	0.866666666666667	0.9	0.758620689655172	0.366666666666667	0.766666666666667	0.9	0.8	0.466666666666667	0.8	0.9	0.933333333333333	0.795
exp_het	0.796111111111111	0.895	0.856666666666667	0.939444444444444	0.945	0.924444444444444	0.816884661117717	0.323333333333333	0.864444444444444	0.896111111111111	0.87	0.465	0.712222222222222	0.920555555555556	0.939444444444444	0.811
uexp_het	0.81	0.91	0.871	0.955	0.961	0.94	0.831	0.329	0.879	0.911	0.885	0.473	0.724	0.936	0.955	0.825
fis	-0.0467550593161201	0.0316573556797021	-0.0505836575875487	0.0774689532820816	0.0828924162257495	0.0264423076923076	0.0713245997088792	-0.134020618556701	0.113110539845758	-0.00433973961562306	0.0804597701149424	-0.00358422939068093	-0.123244929797192	0.0223295111647556	0.00650502661147245	0.01
hwe_glb	0.213421342134213	0.0318031803180318	0.794979497949795	0.0003000300030003	0.203620362036204	0.137213721372137	0.589458945894589	0.99999999999994	0.532953295329533	0.296629662966297	0.745574557455746	1.00000000000003	0.784079862803799	0.113811381138114	0.0205020502050205	0.008
hwe_hom	0.320932093209321	NA	0.277827782778278	NA	NA	NA	0.624462446244624	0.326456578625573	NA	0.606060606060606	NA	0.695494461593498	0.197820170551561	NA	NA	0.997
hwe_het	NA	0.135413541354135	NA	0.0246024602460246	0.0093009300930093	0.184818481848185	NA	NA	0.0241024102410241	NA	0.058005800580058	NA	NA	0.170817081708171	0.204020402040204	0.048

NS-GRA10X1
stat	Ssa85	Ssa197	Ssa202	SsaD71	SsaD85	SsaD144	Ssosl417	Sssp2210	Sssp2215	Sssp2216	SsspG7	u3	D486	D58	2201	overall
